alias_id,account_name,branch_id,supplier_code,pharmacy_id,match_score,match_method,match_status,match_evidence,parent_company,branch_tag
A54400,Green Leaf Zayed Main Road,713,33,1522,78.04878048780488,direct_match,MATCHED,direct_match,El-Masria Trading Co.,C713
A54402,PH Green Leaf Zayed Mall,730,47,1522,86.36363636363636,direct_match,MATCHED,direct_match,Pyramid Health Supplies,A730
A54403,Ph/GREEN LEAF ZAYED 6th Zone,730,47,1522,78.04878048780488,direct_match,MATCHED,direct_match,Pyramid Health Supplies,A730
A54407,PY/seha first helwan,733,35,1523,79.06976744186046,direct_match,MATCHED,direct_match,Modern Chain Distributors,A733
A54409,seha first helwan,749,38,1523,79.06976744186046,direct_match,MATCHED,direct_match,Karnak Medical Trading,B749
A54411,PH Seha First Helwan Branch 2,761,30,1523,86.95652173913044,direct_match,MATCHED,direct_match,Supreme Shelf Logistics,A761
A54428,el tourath (2),759,36,2815,82.75862068965517,direct_match,MATCHED,direct_match,Two Rivers Distribution,B759
A54445,Health Gate Smouha Branch 2,758,18,1528,80.0,area_disambiguated,MATCHED,area_disambiguated,Two Rivers Distribution,A758
A54448,HEALTH GATE SMOUHA Branch 246,766,42,1528,80.0,area_disambiguated,MATCHED,area_disambiguated,Basil Corner Providers,B766
A54463,PH Misr (2),708,36,2805,87.5,direct_match,MATCHED,direct_match,Horus Pharm Agencies,A708
A54477,CARE 24 SEVEN NSAR 011,713,35,1715,85.0,area_disambiguated,MATCHED,area_disambiguated,El-Masria Trading Co.,C713
A54478,PH care 2 seven nasr,713,35,1715,89.47368421052632,area_disambiguated,MATCHED,area_disambiguated,El-Masria Trading Co.,C713
A54485,Care 24 Seven Nasr (2),764,31,1715,94.73684210526316,area_disambiguated,MATCHED,area_disambiguated,Saqqara Trade House,B764
A54532,El Baraka Rehab View (2),778,28,1539,78.43137254901961,area_disambiguated,MATCHED,area_disambiguated,Seven Palms Distribution,C778
A54533,Ph/ALPHA PPHARMA IMBABA (2),702,36,1540,92.6829268292683,direct_match,MATCHED,direct_match,Al-Nour Pharmaceutical Distribution,C702
A54534,Alpha Phara Imbaba Mall,712,42,1540,97.2972972972973,direct_match,MATCHED,direct_match,El-Masria Trading Co.,B712
A54535,el ALPHA PHARMA IMBABA 011,739,38,1540,84.44444444444444,direct_match,MATCHED,direct_match,Sinai Bridge Trading,C739
A54536,Ph/Alpha Pharma Imbaba 04,755,42,1540,92.6829268292683,direct_match,MATCHED,direct_match,October Central Supply,B755
A54537,PY/Alpha Pharma Imbaba,755,42,1540,100.0,exact_registry_name,MATCHED,exact_registry_name,October Central Supply,B755
A54538,Alpha Pharma Imbaba Station St.26,782,38,1540,92.6829268292683,direct_match,MATCHED,direct_match,Summit Crest Trading,A782
A54598,PY/Dr Medhat Shubra Station St.,741,32,2743,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Green Delta Enterprises,B741
A54619,PH misr 6th Zone,769,36,2805,100.0,direct_match,MATCHED,direct_match,Ocean Front Distributors,B769
A54634,PY/El Shifa (2),703,38,2806,80.0,direct_match,MATCHED,direct_match,Blue Crescent Medical Supply Co.,A703
A54639,PH El Shifa Branch 1,751,35,2806,84.61538461538461,direct_match,MATCHED,direct_match,Falcon Wholesale Co.,A751
A54739,PH family banha 6th Zone,758,19,1564,83.33333333333334,direct_match,MATCHED,direct_match,Two Rivers Distribution,A758
A54740,PH Family Banha br.2,758,19,1564,83.33333333333334,direct_match,MATCHED,direct_match,Two Rivers Distribution,A758
A54776,PH El Faraby Nozha,705,43,1569,85.71428571428572,direct_match,MATCHED,direct_match,Blue Crescent Medical Supply Co.,C705
A54778,PH EL FARABY NOZHA Mall,725,48,1569,85.71428571428572,direct_match,MATCHED,direct_match,White Nile Agencies,A725
A54779,PH El Faraby Nozha Branch 1880,725,48,1569,85.71428571428572,direct_match,MATCHED,direct_match,White Nile Agencies,A725
A54788,PH HOPE-A,733,38,2807,87.5,direct_match,MATCHED,direct_match,Modern Chain Distributors,A733
A54830,PH Hope Rehab View (2),763,42,1575,81.81818181818181,direct_match,MATCHED,direct_match,Saqqara Trade House,A763
A54865,el Care 24 Seven Smouha Station St.,726,57,1580,93.02325581395348,direct_match,MATCHED,direct_match,White Nile Agencies,B726
A54866,CARE 24 SEVEN SMOUHA br.2612,729,40,1580,100.0,exact_registry_name,MATCHED,exact_registry_name,Delta Star Medical Trade,B729
A54867,El-Care 24 Seven Smouha br.2,734,42,1580,93.02325581395348,direct_match,MATCHED,direct_match,Modern Chain Distributors,B734
A54868,PH Care 24 Seven Smouha Main Road,755,48,1580,93.02325581395348,direct_match,MATCHED,direct_match,October Central Supply,B755
A54869,CARE 24 SEVEN SMOUHA Branch 1,765,35,1580,100.0,exact_registry_name,MATCHED,exact_registry_name,Basil Corner Providers,A765
A54873,PH El Nasr Oct City Station St.,771,38,1581,86.36363636363636,area_disambiguated,MATCHED,area_disambiguated,Marina Bay Trade,B771
A54874,PH el nasr oct city-A,771,38,1581,82.6086956521739,area_disambiguated,MATCHED,area_disambiguated,Marina Bay Trade,B771
A54896,Ph/dr medhat square Branch 1,748,47,1584,78.04878048780488,direct_match,MATCHED,direct_match,Karnak Medical Trading,A748
A55011,Star Care Shubra br.2,701,37,1599,78.04878048780488,direct_match,MATCHED,direct_match,Al-Nour Pharmaceutical Distribution,B701
A55014,Star Care Shubra Branch 2,719,41,1599,78.04878048780488,direct_match,MATCHED,direct_match,Lotus Medcare Distribution,A719
A55016,Ph/Star Care Shubra,734,44,1599,78.04878048780488,direct_match,MATCHED,direct_match,Modern Chain Distributors,B734
A55051,PH CITY CARE MONTAZA Main Road,712,47,1603,86.95652173913044,direct_match,MATCHED,direct_match,El-Masria Trading Co.,B712
A55055,City Care Montaza Station St.,721,43,1603,79.06976744186046,direct_match,MATCHED,direct_match,Saraya Pharmaceutical Supply,A721
A55056,P HCity Care Montaza Mall,744,53,1603,82.6086956521739,direct_match,MATCHED,direct_match,Horus Elite Logistics,B744
A55057,CITY CARE MONTAZA Main Road,749,42,1603,79.06976744186046,direct_match,MATCHED,direct_match,Karnak Medical Trading,B749
A55059,City Care Montaza Station St.,765,37,1603,79.06976744186046,direct_match,MATCHED,direct_match,Basil Corner Providers,A765
A55076,Star Care Smouha Mall,749,43,1359,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Karnak Medical Trading,B749
A55077,Star Care Smouha Branch 2709,749,43,1359,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Karnak Medical Trading,B749
A55082,star care smouha 6th Zone,768,43,1605,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Ocean Front Distributors,A768
A55088,Ph/Union Pharm Nasr766,724,35,1830,91.42857142857143,area_disambiguated,MATCHED,area_disambiguated,Ramses Wholesale Partners,B724
A55089,EL union pharm nasr 04,729,41,1830,84.21052631578947,area_disambiguated,MATCHED,area_disambiguated,Delta Star Medical Trade,B729
A55126,Nile Care Helwan,707,33,2335,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Tiba Distribution Group,A707
A55143,star care faisal Branch 1,723,38,1956,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Ramses Wholesale Partners,A723
A55147,PH STAR CARE FAISAL Mall,737,49,1956,86.36363636363636,area_disambiguated,MATCHED,area_disambiguated,Sinai Bridge Trading,A737
A55148,PH STAR CARE FAISAL br.2,742,45,1956,86.36363636363636,area_disambiguated,MATCHED,area_disambiguated,Green Delta Enterprises,C742
A55152,Ph/Star Care Faisal,778,35,1613,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Seven Palms Distribution,C778
A55179,PH MISR-A,728,40,2805,87.5,direct_match,MATCHED,direct_match,Delta Star Medical Trade,A728
A55182,PH misr,743,29,2805,100.0,direct_match,MATCHED,direct_match,Horus Elite Logistics,A743
A55198,PH El Faraby Station St.,701,39,1248,80.0,area_disambiguated,MATCHED,area_disambiguated,Al-Nour Pharmaceutical Distribution,B701
A55219,golden care oct city-A,725,52,1623,78.43137254901961,direct_match,MATCHED,direct_match,White Nile Agencies,A725
A55220,PY/golden care oct city,728,42,1623,81.63265306122449,direct_match,MATCHED,direct_match,Delta Star Medical Trade,A728
A55221,PH Golden Care Oct City 011,728,42,1623,82.14285714285714,direct_match,MATCHED,direct_match,Delta Star Medical Trade,A728
A55226,EL pharma plus imbaba ((2)651,724,39,1624,80.0,direct_match,MATCHED,direct_match,Ramses Wholesale Partners,B724
A55227,PHARMA PLUS IMBABA,749,45,1624,100.0,exact_registry_name,MATCHED,exact_registry_name,Karnak Medical Trading,B749
A55228,PH pharma plus imbaba Main Road,749,45,1624,92.3076923076923,direct_match,MATCHED,direct_match,Karnak Medical Trading,B749
A55229,PY/Pharma Plus IImbaba-A,751,40,1624,92.3076923076923,direct_match,MATCHED,direct_match,Falcon Wholesale Co.,A751
A55230,PH Pharma Plus Imbaba Branch 2,751,40,1624,92.3076923076923,direct_match,MATCHED,direct_match,Falcon Wholesale Co.,A751
A55231,Pharma Plus Imbaba,764,36,1624,100.0,exact_registry_name,MATCHED,exact_registry_name,Saqqara Trade House,B764
A55232,Pharma Pllus Imbaba (2),764,36,1624,92.3076923076923,direct_match,MATCHED,direct_match,Saqqara Trade House,B764
A55233,PY/Pharma Plus Imbaba 2(),765,39,1624,94.73684210526316,direct_match,MATCHED,direct_match,Basil Corner Providers,A765
A55234,El-PHARMA PLUS IMBABA Mall,765,39,1624,92.3076923076923,direct_match,MATCHED,direct_match,Basil Corner Providers,A765
A55240,Ph/Elite Nasr (2),724,40,2816,82.75862068965517,direct_match,MATCHED,direct_match,Ramses Wholesale Partners,B724
A55288,PH Omega Square Main Road,731,45,1632,83.33333333333334,area_disambiguated,MATCHED,area_disambiguated,Pyramid Health Supplies,B731
A55290,PH Omega Square,778,40,1632,83.33333333333334,area_disambiguated,MATCHED,area_disambiguated,Seven Palms Distribution,C778
A55295,PH SILVER CARE Main RRoad,742,47,2549,78.43137254901961,direct_match,MATCHED,direct_match,Green Delta Enterprises,C742
A55296,PH Silver Cre Branch 2,770,53,1191,78.78787878787878,area_disambiguated,MATCHED,area_disambiguated,Marina Bay Trade,A770
A55297,PY/Green Leaf Montaza Branch 1,734,45,1634,80.0,direct_match,MATCHED,direct_match,Modern Chain Distributors,B734
A55302,PH Green Leaf Montaza br.2898,762,44,1634,87.5,direct_match,MATCHED,direct_match,Supreme Shelf Logistics,B762
A55303,PY/Green Leaf Montaza br.2,766,49,1634,80.0,direct_match,MATCHED,direct_match,Basil Corner Providers,B766
A55305,green leaf montaza,772,45,1634,80.0,direct_match,MATCHED,direct_match,Desert Bloom Suppliers,A772
A55306,Ph/green leaf montaza Branch 1,774,42,1634,80.0,direct_match,MATCHED,direct_match,Desert Bloom Suppliers,C774
A55318,PH Hope 04,725,54,2807,82.35294117647058,direct_match,MATCHED,direct_match,White Nile Agencies,A725
A55338,PY/El Shifa Nasr,767,45,2801,78.26086956521739,direct_match,MATCHED,direct_match,Khufu Line Agencies,A767
A55339,Ph/EL SHIFA NASR,767,45,2801,78.26086956521739,direct_match,MATCHED,direct_match,Khufu Line Agencies,A767
A55341,PY/el shifa nasr Main Road,780,48,2801,78.26086956521739,direct_match,MATCHED,direct_match,Alex Marine Providers,A780
A55346,PH EBN SINA SMOUHA,768,46,1640,85.71428571428572,area_disambiguated,MATCHED,area_disambiguated,Ocean Front Distributors,A768
A55348,PH elite rehab view 6th Zone,704,43,1641,86.36363636363636,direct_match,MATCHED,direct_match,Blue Crescent Medical Supply Co.,B704
A55350,elite rehab view Branch 2,707,34,1641,78.04878048780488,direct_match,MATCHED,direct_match,Tiba Distribution Group,A707
A55352,PH Elite Rehab View br.2,734,46,1641,86.36363636363636,direct_match,MATCHED,direct_match,Modern Chain Distributors,B734
A55354,Ph/Elite Rehab View 6th Zone,755,51,1641,78.04878048780488,direct_match,MATCHED,direct_match,October Central Supply,B755
A55357,PH elite rehab view Station St.,780,49,1641,86.36363636363636,direct_match,MATCHED,direct_match,Alex Marine Providers,A780
A55386,Silver Care Zayed (2),726,62,2662,84.21052631578947,direct_match,MATCHED,direct_match,White Nile Agencies,B726
A55389,Ph/Silver Care Zayed 04,781,49,2662,82.05128205128204,direct_match,MATCHED,direct_match,Alex Marine Providers,B781
A55397,PH health gate Station St.,768,49,1468,82.35294117647058,area_disambiguated,MATCHED,area_disambiguated,Ocean Front Distributors,A768
A55399,PH el tourath (2),719,45,2815,93.75,direct_match,MATCHED,direct_match,Lotus Medcare Distribution,A719
A55407,PH El Tourath,758,25,2815,86.66666666666667,direct_match,MATCHED,direct_match,Two Rivers Distribution,A758
A55470,Ph/silver care nozha 04,724,42,1358,82.05128205128204,direct_match,MATCHED,direct_match,Ramses Wholesale Partners,B724
A55481,PH El Shifa Nozha Branch 1,766,51,1657,85.0,area_disambiguated,MATCHED,area_disambiguated,Basil Corner Providers,B766
A55496,SILVER CARE SQUARE-A,751,46,1895,80.0,direct_match,MATCHED,direct_match,Falcon Wholesale Co.,A751
A55505,PH dr medhat banha,751,47,1661,85.71428571428572,direct_match,MATCHED,direct_match,Falcon Wholesale Co.,A751
A55511,Union Pharm Obour Mall,744,55,2249,100.0,area_disambiguated,MATCHED,area_disambiguated,Horus Elite Logistics,B744
A55512,Ph/Union Pharm Obour 6th Zone,744,55,2249,100.0,area_disambiguated,MATCHED,area_disambiguated,Horus Elite Logistics,B744
A55515,Ph/union pharm obour-A643,778,46,1662,87.17948717948718,area_disambiguated,MATCHED,area_disambiguated,Seven Palms Distribution,C778
A55516,El-UNION PHARM OBOUR Branch 1,778,46,1662,91.89189189189189,area_disambiguated,MATCHED,area_disambiguated,Seven Palms Distribution,C778
A55522,PH Family Obour 6th Zone,768,51,1663,83.33333333333334,direct_match,MATCHED,direct_match,Ocean Front Distributors,A768
A55523,PH family obour Branch 2,774,43,1663,83.33333333333334,direct_match,MATCHED,direct_match,Desert Bloom Suppliers,C774
A55542,PH Hope Agami Branch 1,712,52,1666,81.25,direct_match,MATCHED,direct_match,El-Masria Trading Co.,B712
A55547,PH HOPE AGAMI,741,42,1666,81.25,direct_match,MATCHED,direct_match,Green Delta Enterprises,B741
A55558,PH Al Amal Shubra Station St.,713,45,1668,85.0,area_disambiguated,MATCHED,area_disambiguated,El-Masria Trading Co.,C713
A55562,PY/al amal shubra,743,32,1728,78.78787878787878,direct_match,MATCHED,direct_match,Horus Elite Logistics,A743
A55563,Al Amal Shubra br.2,747,44,1728,78.78787878787878,direct_match,MATCHED,direct_match,Southern Cross Pharma,C747
A55600,El Shifa Nasr Branch 2,709,45,2801,78.26086956521739,direct_match,MATCHED,direct_match,Horus Pharm Agencies,B709
A55606,Ph/El Shifa Nasr Main Road,746,39,2801,78.26086956521739,direct_match,MATCHED,direct_match,Southern Cross Pharma,B746
A55607,el shifa nasr Mall,746,39,2801,78.26086956521739,direct_match,MATCHED,direct_match,Southern Cross Pharma,B746
A55634,Alpha Pharma Rehab View 04,737,55,2098,93.87755102040816,area_disambiguated,MATCHED,area_disambiguated,Sinai Bridge Trading,A737
A55635,Alpha Pharma Rheab View Mall,737,55,2098,95.65217391304348,area_disambiguated,MATCHED,area_disambiguated,Sinai Bridge Trading,A737
A55678,PH dr medhat helwan-A,708,41,1683,82.6086956521739,direct_match,MATCHED,direct_match,Horus Pharm Agencies,A708
A55685,EL Care 24 Seven Obour-A,731,48,1684,88.37209302325581,area_disambiguated,MATCHED,area_disambiguated,Pyramid Health Supplies,B731
A55709,Dr Medhat Rehab View Main Road,715,28,1688,81.63265306122449,direct_match,MATCHED,direct_match,Delta Union Agencies,B715
A55710,PY/DR MEDHAT REHAB VIEW Station St.,715,28,1688,81.63265306122449,direct_match,MATCHED,direct_match,Delta Union Agencies,B715
A55711,Dr Medhat Rehab View 6th Zone,738,46,1688,81.63265306122449,direct_match,MATCHED,direct_match,Sinai Bridge Trading,B738
A55712,Ph/dr medhat rehab view,738,46,1688,81.63265306122449,direct_match,MATCHED,direct_match,Sinai Bridge Trading,B738
A55714,Ph/Dr Medhat Rehab View Branch 1,750,45,1688,81.63265306122449,direct_match,MATCHED,direct_match,Pearl Route Agencies,A750
A55715,DR MEDHAAT REHAB VIEW,750,45,1688,80.0,direct_match,MATCHED,direct_match,Pearl Route Agencies,A750
A55719,PH Dr Medhat Rehab View 011,766,54,1688,82.14285714285714,direct_match,MATCHED,direct_match,Basil Corner Providers,B766
A55721,drr medhat rehab view br.2,781,52,1688,80.0,direct_match,MATCHED,direct_match,Alex Marine Providers,B781
A55724,PH Misr (2),723,43,2805,87.5,direct_match,MATCHED,direct_match,Ramses Wholesale Partners,A723
A55762,El-Pharma Plus Obour br.2,718,37,1694,91.89189189189189,direct_match,MATCHED,direct_match,Cairo Grand Supplies,B718
A55763,pharma plus obour Main Road,718,37,1694,100.0,exact_registry_name,MATCHED,exact_registry_name,Cairo Grand Supplies,B718
A55764,PY/PHARMA PLS OBOUR Branch 1,728,47,1694,96.96969696969697,direct_match,MATCHED,direct_match,Delta Star Medical Trade,A728
A55765,PH PHARMA PLUS OBOUR 6th Zone,728,47,1694,91.89189189189189,direct_match,MATCHED,direct_match,Delta Star Medical Trade,A728
A55766,PY/Pharma Plus Obour 6th Zone,746,41,1694,100.0,exact_registry_name,MATCHED,exact_registry_name,Southern Cross Pharma,B746
A55767,Pharma Plus Obour 0448,778,49,1694,87.17948717948718,direct_match,MATCHED,direct_match,Seven Palms Distribution,C778
A55768,Pharma Plus Obour Branch 2,778,49,1694,100.0,exact_registry_name,MATCHED,exact_registry_name,Seven Palms Distribution,C778
A55769,Pharma Plus Obour,782,50,1694,100.0,exact_registry_name,MATCHED,exact_registry_name,Summit Crest Trading,A782
A55771,PY/misr nasr Branch 2,705,50,2824,85.71428571428572,direct_match,MATCHED,direct_match,Blue Crescent Medical Supply Co.,C705
A55772,Ph/Misr Nasr Branch 2,747,49,2824,85.71428571428572,direct_match,MATCHED,direct_match,Southern Cross Pharma,C747
A55773,misr nasr Station St.,747,49,2824,85.71428571428572,direct_match,MATCHED,direct_match,Southern Cross Pharma,C747
A55774,misr nasr Branch 1,761,36,2824,85.71428571428572,direct_match,MATCHED,direct_match,Supreme Shelf Logistics,A761
A55775,MISR NASR Main Road,766,55,2824,85.71428571428572,direct_match,MATCHED,direct_match,Basil Corner Providers,B766
A55777,PY/MISR NASR br.2463,767,48,2824,85.71428571428572,direct_match,MATCHED,direct_match,Khufu Line Agencies,A767
A55779,Ph/misr nasr,779,50,2824,85.71428571428572,direct_match,MATCHED,direct_match,Iron Gate Wholesale,A779
A55780,PH misr nasr br.2,779,50,2824,100.0,direct_match,MATCHED,direct_match,Iron Gate Wholesale,A779
A55781,PH Hope Station St.,713,46,2807,100.0,direct_match,MATCHED,direct_match,El-Masria Trading Co.,C713
A55826,PH Salamtek Obour (2),769,45,1968,80.95238095238095,area_disambiguated,MATCHED,area_disambiguated,Ocean Front Distributors,B769
A55850,Ph/Health Gate Agami 6th Zone,706,53,1705,79.06976744186046,direct_match,MATCHED,direct_match,Nile Med Wholesale,A706
A55851,Health Gate Agami Branch 1,722,52,1705,79.06976744186046,direct_match,MATCHED,direct_match,Saraya Pharmaceutical Supply,B722
A55852,Health Gate Agami Main Road,737,57,1705,79.06976744186046,direct_match,MATCHED,direct_match,Sinai Bridge Trading,A737
A55853,PH Health Gate Agami 6th Zone,744,59,1705,86.95652173913044,direct_match,MATCHED,direct_match,Horus Elite Logistics,B744
A55858,PY/Health Gate Agami Branch 1,766,57,1705,79.06976744186046,direct_match,MATCHED,direct_match,Basil Corner Providers,B766
A55918,el nasr nozha,747,52,2801,78.26086956521739,direct_match,MATCHED,direct_match,Southern Cross Pharma,C747
A55921,PH EL NASR NOHA Station St.,759,42,2801,80.0,direct_match,MATCHED,direct_match,Two Rivers Distribution,B759
A55923,PY/El Nasr ozha Branch 1,775,47,2801,81.81818181818181,direct_match,MATCHED,direct_match,Corner Stone Medical,A775
A55927,PH Mira Banha Branch 1556,748,57,2417,81.25,area_disambiguated,MATCHED,area_disambiguated,Karnak Medical Trading,A748
A55931,PH Mira Banha br.2,760,51,2417,81.25,area_disambiguated,MATCHED,area_disambiguated,Two Rivers Distribution,C760
A55936,PH Care 24 Seven Nasr br.2,731,49,1715,92.3076923076923,area_disambiguated,MATCHED,area_disambiguated,Pyramid Health Supplies,B731
A55939,el care 24 seven nasr 6th Zone,764,44,1715,92.3076923076923,area_disambiguated,MATCHED,area_disambiguated,Saqqara Trade House,B764
A55940,Ph/care 24 seven nasr 011825,764,44,1715,83.72093023255813,area_disambiguated,MATCHED,area_disambiguated,Saqqara Trade House,B764
A55941,CARE 24 SEVEN NASR Main Road,771,41,1715,100.0,area_disambiguated,MATCHED,area_disambiguated,Marina Bay Trade,B771
A55946,Elite Nasr (2),711,39,2816,82.75862068965517,direct_match,MATCHED,direct_match,El-Masria Trading Co.,A711
A55948,PH Elite Nasr Branch 1,755,58,2816,86.95652173913044,area_disambiguated,MATCHED,area_disambiguated,October Central Supply,B755
A55949,PH Elite Nasr Branch 2,755,58,2816,86.95652173913044,area_disambiguated,MATCHED,area_disambiguated,October Central Supply,B755
A55977,PY/Omega Rehab View Mall,712,55,1721,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,El-Masria Trading Co.,B712
A55982,PH omega rehab view Branch 2,758,30,1721,86.36363636363636,area_disambiguated,MATCHED,area_disambiguated,Two Rivers Distribution,A758
A55997,Ph/Star Care Montaza Station St.,722,53,2749,79.06976744186046,area_disambiguated,MATCHED,area_disambiguated,Saraya Pharmaceutical Supply,B722
A56037,PH glden care Station St.,778,52,1440,80.0,area_disambiguated,MATCHED,area_disambiguated,Seven Palms Distribution,C778
A56040,EL alpha pharma shubra Branch 2937,722,54,1728,92.6829268292683,direct_match,MATCHED,direct_match,Saraya Pharmaceutical Supply,B722
A56041,el alpha pharma shubra 011,739,45,1728,84.44444444444444,direct_match,MATCHED,direct_match,Sinai Bridge Trading,C739
A56042,Alpha Pharma Shubra,744,61,1728,100.0,exact_registry_name,MATCHED,exact_registry_name,Horus Elite Logistics,B744
A56043,Alpha Pharma Shubar 6th Zone,744,61,1728,94.73684210526316,direct_match,MATCHED,direct_match,Horus Elite Logistics,B744
A56044,el Alpha Pharma Shubra Mall,759,44,1728,92.6829268292683,direct_match,MATCHED,direct_match,Two Rivers Distribution,B759
A56045,El-alpha pharma shubra-A,759,44,1728,88.37209302325581,direct_match,MATCHED,direct_match,Two Rivers Distribution,B759
A56046,PY/Alpha Pharma Shubra Branch 1,774,47,1728,100.0,exact_registry_name,MATCHED,exact_registry_name,Desert Bloom Suppliers,C774
A56047,el ALPHA PHARMA SHUBRA Branch 1,774,47,1728,92.6829268292683,direct_match,MATCHED,direct_match,Desert Bloom Suppliers,C774
A56048,PH ALPHA PHARMA SHUBRA Mall,775,48,1728,92.6829268292683,direct_match,MATCHED,direct_match,Corner Stone Medical,A775
A56049,El-Alpha Pharma Shubra Mall,775,48,1728,92.6829268292683,direct_match,MATCHED,direct_match,Corner Stone Medical,A775
A56050,El-ALPHA PHARMA SHURBA,782,52,1728,87.8048780487805,direct_match,MATCHED,direct_match,Summit Crest Trading,A782
A56051,Ph/Alpha Pharma Shubra 011,782,52,1728,90.47619047619048,direct_match,MATCHED,direct_match,Summit Crest Trading,A782
A56061,EL ZAHRAA SQUARE,712,56,1730,78.04878048780488,direct_match,MATCHED,direct_match,El-Masria Trading Co.,B712
A56062,el zahraa square,719,48,1730,78.04878048780488,direct_match,MATCHED,direct_match,Lotus Medcare Distribution,A719
A56065,PH El Zahraa Square Main Road,774,48,1730,86.36363636363636,direct_match,MATCHED,direct_match,Desert Bloom Suppliers,C774
A56066,Ph/El Zahraa Square,774,48,1730,78.04878048780488,direct_match,MATCHED,direct_match,Desert Bloom Suppliers,C774
A56113,Ph/Pharma Plus Mall323,753,42,2480,80.0,direct_match,MATCHED,direct_match,Falcon Wholesale Co.,C753
A56128,el shifa nasr Branch 2,705,53,2801,78.26086956521739,direct_match,MATCHED,direct_match,Blue Crescent Medical Supply Co.,C705
A56131,El Shifa Nasr,708,46,2801,78.26086956521739,direct_match,MATCHED,direct_match,Horus Pharm Agencies,A708
A56135,EL SHIFA NASR Station St.,749,51,2801,78.26086956521739,direct_match,MATCHED,direct_match,Karnak Medical Trading,B749
A56138,El Shfa Nasr br.2,771,43,2801,81.81818181818181,direct_match,MATCHED,direct_match,Marina Bay Trade,B771
A56140,EL SHIFA NASR,780,52,2801,78.26086956521739,direct_match,MATCHED,direct_match,Alex Marine Providers,A780
A56152,Ph/el shifa oct city 6th Zone,707,38,1740,79.06976744186046,direct_match,MATCHED,direct_match,Tiba Distribution Group,A707
A56154,PH el shifa oct city 6th Zone,723,49,1740,86.95652173913044,direct_match,MATCHED,direct_match,Ramses Wholesale Partners,A723
A56156,el shifa oct city,724,50,1740,79.06976744186046,direct_match,MATCHED,direct_match,Ramses Wholesale Partners,B724
A56161,el shifa oct city,769,48,1740,79.06976744186046,direct_match,MATCHED,direct_match,Ocean Front Distributors,B769
A56189,PY/Star Care Smouha br.2,779,54,1605,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Iron Gate Wholesale,A779
A56243,PH Al Nozha Nozha (2),760,54,1752,80.95238095238095,direct_match,MATCHED,direct_match,Two Rivers Distribution,C760
A56346,Golden Care Nasrb r.2,764,47,1764,78.26086956521739,direct_match,MATCHED,direct_match,Saqqara Trade House,B764
A56349,Golden Care Nasr Mall,775,50,1764,78.04878048780488,direct_match,MATCHED,direct_match,Corner Stone Medical,A775
A56358,PH el zahraa Branch 1,719,51,1238,80.0,area_disambiguated,MATCHED,area_disambiguated,Lotus Medcare Distribution,A719
A56455,Blue Wave Dokki br.2,702,52,2823,81.08108108108108,direct_match,MATCHED,direct_match,Al-Nour Pharmaceutical Distribution,C702
A56456,Ph/blue wave dookki Mall,702,52,2823,78.94736842105263,direct_match,MATCHED,direct_match,Al-Nour Pharmaceutical Distribution,C702
A56457,Ph/blue wave dokki 04,721,46,2823,80.0,direct_match,MATCHED,direct_match,Saraya Pharmaceutical Supply,A721
A56458,Blue Wave Dokki 011,732,55,2823,78.04878048780488,direct_match,MATCHED,direct_match,Pyramid Health Supplies,C732
A56459,EL Blue Wave Dokki 04,732,55,2823,79.06976744186046,direct_match,MATCHED,direct_match,Pyramid Health Supplies,C732
A56460,EL BLUE WAVE DOKKI-A,733,47,2823,80.95238095238095,direct_match,MATCHED,direct_match,Modern Chain Distributors,A733
A56462,Ph/Blue Wave Dokki-A,746,43,2823,82.05128205128204,direct_match,MATCHED,direct_match,Southern Cross Pharma,B746
A56464,BLUE WAVE DOKKI (2)126,749,53,2823,79.06976744186046,direct_match,MATCHED,direct_match,Karnak Medical Trading,B749
A56465,El-blue wave dokki Branch 1,760,57,2823,80.0,direct_match,MATCHED,direct_match,Two Rivers Distribution,C760
A56466,PH BLUE WAVE DOKKI-A,760,57,2823,90.47619047619048,direct_match,MATCHED,direct_match,Two Rivers Distribution,C760
A56470,Union Pharm Imbaba,739,53,1219,100.0,area_disambiguated,MATCHED,area_disambiguated,Sinai Bridge Trading,C739
A56487,Ph/STAR CARE FAISAL 6th Zone,742,57,1956,78.04878048780488,area_disambiguated,MATCHED,area_disambiguated,Green Delta Enterprises,C742
A56488,PH Star Care Faisal Branch 1,742,57,1956,86.36363636363636,area_disambiguated,MATCHED,area_disambiguated,Green Delta Enterprises,C742
A56494,PH star care faisal Main Road,781,57,1613,86.36363636363636,area_disambiguated,MATCHED,area_disambiguated,Alex Marine Providers,B781
A56528,PH EL NASR SHUBRA br.2480,732,57,2537,85.0,area_disambiguated,MATCHED,area_disambiguated,Pyramid Health Supplies,C732
A56534,misr nasr,726,74,2824,85.71428571428572,direct_match,MATCHED,direct_match,White Nile Agencies,B726
