alias_id,account_name,branch_id,supplier_code,pharmacy_id,match_score,match_method,match_status,match_evidence,parent_company,branch_tag
A52622,PH MIRA SMOUHA 6th Zone,716,17,,82.35294117647058,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Delta Union Agencies,C716
A52624,PH Mira Smouha Branch 2,739,27,,82.35294117647058,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Sinai Bridge Trading,C739
A52625,PH health gate Station St.,702,21,,82.35294117647058,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al-Nour Pharmaceutical Distribution,C702
A52643,Alpha Pharma Smouha 6th Zone,720,31,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Lotus Medcare Distribution,B720
A52644,EL Alpha Pharma Smouha 04,741,21,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,B741
A52645,PY/ALPHA PHARMA SMOUHA Mall,748,26,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Karnak Medical Trading,A748
A52646,EL Alpha hParma Smouha,748,26,,87.8048780487805,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Karnak Medical Trading,A748
A52647,PY/Alpha Pharma Smouha br.2,749,24,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Karnak Medical Trading,B749
A52648,Ph/Alpha Pharma Smouha 011,749,24,,90.47619047619048,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Karnak Medical Trading,B749
A52654,PY/alpha pharma dokki Mall,731,21,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,B731
A52655,El-ALPHA PHARMA DOKKI br.2,732,28,,92.3076923076923,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,C732
A52656,el ALPHA PHARMA DOKKI,732,28,,92.3076923076923,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,C732
A52657,ALPHA PHHARMA DOKKI Station St.873,736,16,,87.8048780487805,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,United Bazaar Pharma,A736
A52659,El-ALPHA PHARMA DOKKI,780,20,,92.3076923076923,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Alex Marine Providers,A780
A52660,alpha pharma dokki br.2,780,20,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Alex Marine Providers,A780
A52666,PH AL NOZHA Mall,732,29,,78.57142857142857,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,C732
A52721,life line smouha,729,19,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Delta Star Medical Trade,B729
A52723,Life Line Smouha Station St.,730,34,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,A730
A52724,PH Life Line Smouha Branch 2,730,34,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,A730
A52725,PY/Life Line Smouha Station St.,747,15,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Southern Cross Pharma,C747
A52730,Seha First Shubra Branch 2,723,22,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ramses Wholesale Partners,A723
A52733,Seha First Shubra 6th Zone,737,23,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Sinai Bridge Trading,A737
A52734,Ph/Seha First Shubra Branch 1,737,23,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Sinai Bridge Trading,A737
A52736,PH seha first shubraa (2),781,24,,81.63265306122449,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Alex Marine Providers,B781
A52748,El Hokama Smouha,747,16,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Southern Cross Pharma,C747
A52749,Ph/el hokama smouha Branch 2,747,16,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Southern Cross Pharma,C747
A52752,el hokama smouha Main Road,773,18,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Desert Bloom Suppliers,B773
A52753,PY/EL HOKAMA SMOUHA Main Road,773,18,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Desert Bloom Suppliers,B773
A52760,Ph/SILVER CARE SMOUHA,728,19,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Delta Star Medical Trade,A728
A52764,Silver Care Smouha Maiin Road,732,30,,78.57142857142857,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,C732
A52765,SILVER CARE SMOUHA Branch 2,738,22,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Sinai Bridge Trading,B738
A52766,PH SILVER CARE SMOUHA 6th Zone,757,25,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al Wadi Medical Providers,B757
A52777,PH Star Care Oct City,700,26,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al-Nour Pharmaceutical Distribution,A700
A52779,STAR CARE OCT CITY br.2,701,21,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al-Nour Pharmaceutical Distribution,B701
A52780,PH star care oct city Branch 1,708,30,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Pharm Agencies,A708
A52782,PH Star Care Oct City,713,18,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,El-Masria Trading Co.,C713
A52783,PH star care oct city Main Road,750,22,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pearl Route Agencies,A750
A52784,Ph/UNION PHARM OCT CITY 011,709,22,,90.9090909090909,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Pharm Agencies,B709
A52785,PY/Union Pharm Oct City,713,19,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,El-Masria Trading Co.,C713
A52786,UNION PHARM OCT CITY Branch 1,713,19,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,El-Masria Trading Co.,C713
A52787,el Union Pharm Oct City,726,35,,93.02325581395348,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,White Nile Agencies,B726
A52788,EL Union Pharm Oct City 6th one,729,21,,78.43137254901961,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Delta Star Medical Trade,B729
A52789,PH Union Phar mOct City Mall,729,21,,88.37209302325581,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Delta Star Medical Trade,B729
A52790,PY/union pharm oct city 04,730,36,,93.02325581395348,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,A730
A52791,El-UNION PHARM OCT CITY Station St.,730,36,,93.02325581395348,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,A730
A52804,PH El Zahraa Nozha br.2,708,31,,85.71428571428572,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Pharm Agencies,A708
A52834,PH City Care,776,20,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Seven Palms Distribution,A776
A52837,Better Life Smouha br.2,710,27,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Pharm Agencies,C710
A52841,PH BETTER LIFE SMOUHA Main Road,732,32,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,C732
A52842,Better Life Smouha br.2559,769,24,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ocean Front Distributors,B769
A52846,Ph/SEHA FIRST SMOUHA Branch 1,736,17,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,United Bazaar Pharma,A736
A52848,Ph/seha first smouha,751,20,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Falcon Wholesale Co.,A751
A52855,PH Omega Smouha-A,725,28,,78.94736842105263,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,White Nile Agencies,A725
A52864,PH Nile Care Smouha-A,731,24,,82.6086956521739,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,B731
A52865,PY/Nile Care Smouha Branch 2,732,33,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,C732
A52866,NILE CARE SMOUHA Mall,732,33,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pyramid Health Supplies,C732
A52867,Nile Care Smouha Branch 2,740,24,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,A740
A52869,PY/nile care smouha Station St.,774,22,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Desert Bloom Suppliers,C774
A52871,PH NILE CARE OBOUR 04,725,29,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,White Nile Agencies,A725
A52906,PH Blue Wave Branch 1,753,23,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Falcon Wholesale Co.,C753
A52910,Alpha Pharma Square br.2,706,28,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Nile Med Wholesale,A706
A52911,el lpha pharma square Mall,706,28,,90.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Nile Med Wholesale,A706
A52912,Alpha Pharma Square Station St.,708,32,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Pharm Agencies,A708
A52913,Ph/alpha pharma square,708,32,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Pharm Agencies,A708
A52914,PH Alpha Pharma Square Station St.,726,37,,92.6829268292683,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,White Nile Agencies,B726
A52915,El-ALPHA PHARMA SQURE 6th Zone,726,37,,90.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,White Nile Agencies,B726
A52916,Ph/ALPHA PHARMA SQUARE br.2,736,18,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,United Bazaar Pharma,A736
A52917,el Alpha Pharma Square 011,762,27,,84.44444444444444,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Supreme Shelf Logistics,B762
A52918,el ALPHA PHARMA SUARE Mall,766,32,,90.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Basil Corner Providers,B766
A52919,PH alpha pharma square 04,766,32,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Basil Corner Providers,B766
A52920,El-ALPHA PHARMA SQUARE442,780,24,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Alex Marine Providers,A780
A52921,ALPHA PHARMA SQUARE Mall,780,24,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Alex Marine Providers,A780
A52941,PH El Nasr Obour br.2,743,15,,84.21052631578947,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Elite Logistics,A743
A52946,SILVER CARE DOKKI,705,28,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Blue Crescent Medical Supply Co.,C705
A52947,PY/silver care dokki,705,28,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Blue Crescent Medical Supply Co.,C705
A52950,PY/Silver Care Dokki,737,26,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Sinai Bridge Trading,A737
A52952,EL Silver Care Dokki Main Road,749,26,,78.26086956521739,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Karnak Medical Trading,B749
A52953,Silver Care Dokki 6th Zone,756,27,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al Wadi Medical Providers,A756
A52966,PH SUNRISE OCT CITY Branch 2,765,21,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Basil Corner Providers,A765
A52968,PH SUNRISE OCT CITY Mall,773,20,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Desert Bloom Suppliers,B773
A52977,PH Dr Medhat Branch 1,769,25,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ocean Front Distributors,B769
A52983,PH EL BARAKA OBOUR Branch 2,724,18,,85.71428571428572,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ramses Wholesale Partners,B724
A52986,PH El Baraka Obour Branch 2,765,22,,85.71428571428572,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Basil Corner Providers,A765
A52990,PH Golden Care Smouha,735,26,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Modern Chain Distributors,C735
A52992,GOLDEN CARE SMOUHA,736,20,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,United Bazaar Pharma,A736
A52993,Ph/golden care smouha Branch 2,736,20,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,United Bazaar Pharma,A736
A52996,PH golden care smouha Station St.,772,28,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Desert Bloom Suppliers,A772
A52998,PH Alpha Pharma Smouha 6th Zone,740,26,,92.6829268292683,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,A740
A52999,PY/Alpha Pharma Smouha-A,740,26,,95.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,A740
A53000,El-ALPHA PHARMA SMOUHA,747,18,,92.6829268292683,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Southern Cross Pharma,C747
A53001,Alpha Pharma Smouha,771,26,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Marina Bay Trade,B771
A53012,Star Care Smouha Station St.,742,21,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,C742
A53013,star care smouha Branch 2,742,21,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,C742
A53017,PH Star Care Smouha 6th Zone,776,21,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Seven Palms Distribution,A776
A53026,PY/health gate helwan Main Road,742,22,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,C742
A53040,PH Dr Medhat Montaza Branch 2,700,29,,86.95652173913044,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al-Nour Pharmaceutical Distribution,A700
A53044,dr medhat montaza Station St.,735,27,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Modern Chain Distributors,C735
A53045,Ph/Dr Medhat Montaza Branch 2,740,28,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,A740
A53049,PY/Dr Medhat Montaza 6th Zone,763,21,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Saqqara Trade House,A763
A53064,PH Angel Smouha Branch 1,706,30,,83.33333333333334,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Nile Med Wholesale,A706
A53066,PH ANGEL SMOUHA,750,25,,83.33333333333334,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pearl Route Agencies,A750
A53068,PH EL SHIFA SMOUHA 011,722,25,,78.26086956521739,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Saraya Pharmaceutical Supply,B722
A53074,PH el shifa smouha,775,26,,85.71428571428572,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Corner Stone Medical,A775
A53089,Union Pharm Smouha,714,24,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Delta Union Agencies,A714
A53090,el Union Pharm Smouha Mall,733,18,,92.3076923076923,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Modern Chain Distributors,A733
A53091,el nion Pharm Smouha Station St.,735,28,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Modern Chain Distributors,C735
A53092,Union Pharm Smouha 6th Zone,735,28,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Modern Chain Distributors,C735
A53095,PH Better Life Smouha530,742,23,,82.35294117647058,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,C742
A53096,better life smouha Station St.,742,23,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,C742
A53097,PH better life smouha br.2,743,16,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Elite Logistics,A743
A53098,Better Life Smouha Branch 2,753,24,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Falcon Wholesale Co.,C753
A53101,Better Life Smouha Station St.,769,27,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ocean Front Distributors,B769
A53102,PH Better Life Smouha Branch 1,769,27,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ocean Front Distributors,B769
A53103,PH BETTER LIFE SMOUHA 6th Zone,770,28,,87.5,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Marina Bay Trade,A770
A53104,Ph/BETTER LIFE SMOUHA Mall,770,28,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Marina Bay Trade,A770
A53105,Ph/BETTER LIFE SMOUHA,773,24,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Desert Bloom Suppliers,B773
A53107,Elite Haram Mall,710,30,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Pharm Agencies,C710
A53112,Elite Haram,727,26,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,White Nile Agencies,C727
A53113,ELITE HARAM Branch 2,734,24,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Modern Chain Distributors,B734
A53115,Elite Haram,751,23,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Falcon Wholesale Co.,A751
A53116,Ph/ELITE HARAM 6th Zone,751,23,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Falcon Wholesale Co.,A751
A53117,PYY/ELITE HARAM Mall,755,31,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,October Central Supply,B755
A53132,EL ZAHRAA MONTAZA,737,28,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Sinai Bridge Trading,A737
A53135,PY/el zahraa montaza Branch 2,767,26,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Khufu Line Agencies,A767
A53138,PH EL NASR SQUARE,703,27,,85.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Blue Crescent Medical Supply Co.,A703
A53165,ELL Pharma Plus Branch 1,700,30,,84.84848484848484,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al-Nour Pharmaceutical Distribution,A700
A53167,Ph/pharma plus,720,37,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Lotus Medcare Distribution,B720
A53168,Ph/pharma plus,720,37,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Lotus Medcare Distribution,B720
A53171,Ph/pharma plus Mall,745,22,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Southern Cross Pharma,A745
A53172,PHARMA PLUS 04,754,24,,88.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,October Central Supply,A754
A53173,Pharma Plus,754,24,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,October Central Supply,A754
A53174,Pharma Plus br.2,760,27,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Two Rivers Distribution,C760
A53176,El Tourath Rehab View 6th Zone,734,27,,82.35294117647058,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Modern Chain Distributors,B734
A53177,El Tourath Rehab View-A,734,27,,79.24528301886792,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Modern Chain Distributors,B734
A53178,EL el touurath rehab view,745,23,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Southern Cross Pharma,A745
A53179,EL TOURATH REHAB VIEW (2),745,23,,79.24528301886792,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Southern Cross Pharma,A745
A53189,PH el shifa smouha Branch 1,756,29,,85.71428571428572,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al Wadi Medical Providers,A756
A53191,PH El Shifa Smouha,766,33,,85.71428571428572,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Basil Corner Providers,B766
A53201,PH Ebn Sina Smouha Main Road,762,29,,85.71428571428572,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Supreme Shelf Logistics,B762
A53205,PY/Blue Wave Smouha Main Road,748,33,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Karnak Medical Trading,A748
A53208,PH blue wave smouha br.2,760,28,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Two Rivers Distribution,C760
A53213,el zahraa smouha,728,25,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Delta Star Medical Trade,A728
A53214,PH EL ZAHRAA SMOUHA Branch 1,738,26,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Sinai Bridge Trading,B738
A53246,PH hope smouha br.2133,762,32,,82.35294117647058,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Supreme Shelf Logistics,B762
A53247,PH HOPE SMOUHA Branch 1,762,32,,82.35294117647058,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Supreme Shelf Logistics,B762
A53251,Health Gate Smouha Branch 1,722,27,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Saraya Pharmaceutical Supply,B722
A53267,PH EL HOKAMA Station St.,750,26,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Pearl Route Agencies,A750
A53304,PH El Shifa Agami-A,779,31,,80.95238095238095,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Iron Gate Wholesale,A779
A53306,PY/el baraka square Main Road,717,22,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Cairo Grand Supplies,A717
A53310,El Baraka Square Main Road,756,33,,78.04878048780488,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al Wadi Medical Providers,A756
A53311,PH EL BARAKA SQUARE,769,28,,86.36363636363636,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ocean Front Distributors,B769
A53320,PH Blue Wave,701,24,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al-Nour Pharmaceutical Distribution,B701
A53331,PH SEHA FIRST Branch 2,708,34,,81.25,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Horus Pharm Agencies,A708
A53343,PH CITY CARE OBOUR Branch 2931,766,34,,85.71428571428572,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Basil Corner Providers,B766
A53348,El Tourath Smouha Mall,723,27,,82.92682926829268,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ramses Wholesale Partners,A723
A53351,PH EL TOURATH SMOUHA,727,31,,90.9090909090909,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,White Nile Agencies,C727
A53352,el El Tourath Smouha Mall,767,29,,81.81818181818181,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Khufu Line Agencies,A767
A53353,El Tourath Smouha Branch 1,767,29,,82.92682926829268,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Khufu Line Agencies,A767
A53354,PY/EL TOURATH SMOUHA,773,29,,82.92682926829268,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Desert Bloom Suppliers,B773
A53356,PH EL TOURATH SMOUHA Branch 2,777,26,,90.9090909090909,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Seven Palms Distribution,B777
A53368,PH angel smouha Branch 2404,712,27,,83.33333333333334,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,El-Masria Trading Co.,B712
A53383,Care 24 Seven 011,713,24,,86.66666666666667,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,El-Masria Trading Co.,C713
A53384,PH care 24 seven 04,713,24,,81.25,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,El-Masria Trading Co.,C713
A53385,EL care 24 seven (2),727,32,,84.21052631578947,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,White Nile Agencies,C727
A53386,El-CARE 24 SEVEN br.2584,729,28,,89.65517241379311,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Delta Star Medical Trade,B729
A53387,PH care 24 seven Station St.,751,25,,89.65517241379311,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Falcon Wholesale Co.,A751
A53388,Care 24 Seven-A,751,25,,92.85714285714286,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Falcon Wholesale Co.,A751
A53389,CARE 24 SEVEN Mall,762,33,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Supreme Shelf Logistics,B762
A53390,care 24 seven Branch 2,762,33,,100.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Supreme Shelf Logistics,B762
A53391,Ph/Care 24 Seven Mall634,767,30,,82.05128205128204,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Khufu Line Agencies,A767
A53394,Ph/CARE 24 SEVEN (2),770,31,,92.85714285714286,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Marina Bay Trade,A770
A53395,El-Care 24 Seven Station St.,777,28,,89.65517241379311,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Seven Palms Distribution,B777
A53396,el Care 24 Seven br.2,777,28,,89.65517241379311,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Seven Palms Distribution,B777
A53407,PH OMEA OCT CITY,777,29,,82.05128205128204,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Seven Palms Distribution,B777
A53428,GREEN LEAF SMOUHA 6th Zone,756,34,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Al Wadi Medical Providers,A756
A53429,GREEN LEAF SMOUHA Branch 1,768,27,,79.06976744186046,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Ocean Front Distributors,A768
A53435,PH LIFE LINE 6th Zone,742,26,,80.0,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Green Delta Enterprises,C742
A53482,el Alpha Pharma Smouha 04174,719,25,,80.85106382978724,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Lotus Medcare Distribution,A719
A53483,PY/alpha phaarma smouha Main Road,719,25,,97.43589743589743,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Lotus Medcare Distribution,A719
A53484,ell alpha pharma smouha,747,23,,90.47619047619048,ambiguous_registry_name,AMBIGUOUS,ambiguous_registry_name,Southern Cross Pharma,C747
