source_doc_id,order_date,pharmacy_id,revenue_egp,order_status,source_system,supplier_key,supplier_name,branch_id,doc_type,canonical_name,resolved_area
309736,2025-08-18 12:22:51,1553,3028.34,shipped,APP,APP,Mobile App,,,El Shifa Pharmacy,Nasr City
309743,2025-08-07 06:34:05,1557,1314.3899999999999,paid,APP,APP,Mobile App,,,Salamtek Pharmacy - Nasr,Nasr City
309745,2025-08-12 09:23:05,1557,2323.8,paid,APP,APP,Mobile App,,,Salamtek Pharmacy - Nasr,Nasr City
309749,2025-08-04 08:53:02,1561,1924.4199999999998,paid,APP,APP,Mobile App,,,Family Pharmacy - Shubra,Nasr City
309750,2025-08-03 11:03:14,1563,5124.89,shipped,APP,APP,Mobile App,,,Salamtek Pharmacy - Square,
309754,2025-08-06 10:10:25,1567,6391.66,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy - Nasr,Nasr City
309756,2025-08-27 12:55:03,1567,3342.62,shipped,APP,APP,Mobile App,,,El Zahraa Pharmacy - Nasr,Nasr City
309759,2025-08-11 07:21:05,1569,1796.38,paid,APP,APP,Mobile App,,,El Faraby Pharmacy - Nozha,Nasr City
309761,2025-08-16 08:54:54,1573,5631.76,paid,APP,APP,Mobile App,,,Silver Care Pharmacy,
309763,2025-08-26 08:51:48,1575,4286.5,paid,APP,APP,Mobile App,,,Hope Pharmacy - Rehab View,
309764,2025-08-23 12:18:43,1575,2212.6400000000003,paid,APP,APP,Mobile App,,,Hope Pharmacy - Rehab View,
309765,2025-08-12 10:18:19,1576,3611.4399999999996,paid,APP,APP,Mobile App,,,Star Care Pharmacy - Rehab View,
309779,2025-08-03 13:48:52,1590,2234.2,shipped,APP,APP,Mobile App,,,Better Life Pharmacy,
309790,2025-08-14 11:42:47,1597,2642.09,paid,APP,APP,Mobile App,,,El Hokama Pharmacy - Nasr,
309798,2025-08-16 07:40:02,1605,323.53,shipped,APP,APP,Mobile App,,,Star Care Pharmacy - Smouha,Nasr City
309832,2025-08-11 12:03:19,1649,3859.7599999999998,paid,APP,APP,Mobile App,,,El Tourath Pharmacy,
309845,2025-08-25 07:11:48,1667,5400.55,paid,APP,APP,Mobile App,,,Salamtek Pharmacy,
309846,2025-08-10 09:53:20,1667,1778.35,paid,APP,APP,Mobile App,,,Salamtek Pharmacy,
309868,2025-08-10 06:10:01,1692,2408.77,shipped,APP,APP,Mobile App,,,Al Nozha Pharmacy - Nasr,
309891,2025-08-14 11:31:33,1711,1621.38,paid,APP,APP,Mobile App,,,Metro Pharmacy,
309899,2025-08-11 06:03:20,1715,4886.82,paid,APP,APP,Mobile App,,,Care 24 Seven - Nasr,Nasr City
309905,2025-08-28 06:13:07,1721,2666.79,paid,APP,APP,Mobile App,,,Omega Pharmacy - Rehab View,Nasr City
309906,2025-08-19 06:01:37,1721,2411.24,paid,APP,APP,Mobile App,,,Omega Pharmacy - Rehab View,Nasr City
309914,2025-08-07 06:14:22,1732,4745.02,paid,APP,APP,Mobile App,,,Misr Pharmacy,Nasr City
309920,2025-08-03 06:52:03,1745,1223.6299999999999,shipped,APP,APP,Mobile App,,,El Zahraa Pharmacy,Nasr City
309925,2025-08-23 14:09:37,1752,2137.92,paid,APP,APP,Mobile App,,,Al Nozha Pharmacy - Nozha,Nasr City
309926,2025-08-13 07:23:31,1753,3436.33,paid,APP,APP,Mobile App,,,Life Line Pharmacy - Dokki,Nasr City
309930,2025-08-25 09:29:48,1756,2772.0299999999997,paid,APP,APP,Mobile App,,,Angel Pharmacy,
309933,2025-08-06 10:09:03,1759,1203.08,paid,APP,APP,Mobile App,,,Family Pharmacy - Nasr,
309942,2025-08-14 11:08:18,1766,3232.32,shipped,APP,APP,Mobile App,,,El Zahraa Pharmacy,Nasr City
309948,2025-08-12 09:47:55,1773,1085.8899999999999,paid,APP,APP,Mobile App,,,Ebn Sina Pharmacy,Nasr City
309962,2025-08-05 08:21:44,1793,2926.62,shipped,APP,APP,Mobile App,,,Al Nozha Pharmacy - Nasr,Nasr City
309966,2025-08-16 12:30:56,1799,5013.72,paid,APP,APP,Mobile App,,,Misr Pharmacy - Zayed,Nasr City
309976,2025-08-07 14:41:25,1808,1220.48,paid,APP,APP,Mobile App,,,Health Gate Pharmacy,
309986,2025-08-18 09:26:35,1818,5279.11,paid,APP,APP,Mobile App,,,Omega Pharmacy - Nasr,
309989,2025-08-17 10:16:04,1820,3376.7200000000003,paid,APP,APP,Mobile App,,,Dr Medhat Pharmacy,Nasr City
309994,2025-08-09 11:01:11,1825,4511.98,paid,APP,APP,Mobile App,,,Better Life Pharmacy - Maadi,
309996,2025-08-22 15:45:18,1827,2876.4700000000003,paid,APP,APP,Mobile App,,,Green Leaf Pharmacy,Nasr City
310000,2025-08-07 07:02:58,1835,2060.93,paid,APP,APP,Mobile App,,,City Care Pharmacy,Nasr City
310003,2025-08-02 07:09:10,1839,3740.2799999999997,paid,APP,APP,Mobile App,,,Al Amal Pharmacy - Nasr,
310004,2025-08-12 10:12:46,1842,1427.44,paid,APP,APP,Mobile App,,,Pharma Plus - Nasr,
310008,2025-08-15 09:37:01,1848,3099.45,paid,APP,APP,Mobile App,,,El Faraby Pharmacy,
310011,2025-08-28 12:31:58,1855,3982.63,paid,APP,APP,Mobile App,,,Union Pharm - Montaza,
310014,2025-08-05 10:13:35,1861,1912.01,paid,APP,APP,Mobile App,,,Salamtek Pharmacy - Nasr,
310024,2025-08-22 06:31:43,1879,630.3,paid,APP,APP,Mobile App,,,Life Line Pharmacy - Faisal,Nasr City
310026,2025-08-10 12:17:11,1881,1232.75,paid,APP,APP,Mobile App,,,El Nasr Pharmacy - Nasr,Nasr City
310030,2025-08-08 10:02:56,1891,4887.23,paid,APP,APP,Mobile App,,,Green Leaf Pharmacy - Faisal,
310031,2025-08-23 14:37:01,1891,5107.03,paid,APP,APP,Mobile App,,,Green Leaf Pharmacy - Faisal,
310043,2025-08-02 08:14:23,1904,1610.96,paid,APP,APP,Mobile App,,,Golden Care Pharmacy,Faisal
310050,2025-08-18 11:29:42,1908,3085.08,paid,APP,APP,Mobile App,,,Family Pharmacy - Faisal,
310051,2025-08-28 13:47:15,1911,1381.1000000000001,paid,APP,APP,Mobile App,,,Pharma Plus - Maadi,Faisal
310055,2025-08-03 14:10:48,1912,1935.26,paid,APP,APP,Mobile App,,,Alpha Pharma - Faisal,Faisal
310057,2025-08-06 10:58:59,1913,1021.1800000000001,shipped,APP,APP,Mobile App,,,Mira Pharmacy,
310078,2025-08-18 10:20:23,1932,3057.3799999999997,paid,APP,APP,Mobile App,,,Metro Pharmacy,
310084,2025-08-22 13:49:44,1935,3381.9599999999996,shipped,APP,APP,Mobile App,,,Ebn Sina Pharmacy - Faisal,Faisal
310087,2025-08-27 09:16:16,1939,3720.11,shipped,APP,APP,Mobile App,,,Sunrise Pharmacy,Faisal
310103,2025-08-04 07:51:22,1948,3152.99,shipped,APP,APP,Mobile App,,,Pharma Plus - Zayed,
310104,2025-08-22 11:22:10,1950,4395.09,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy - Dokki,
310112,2025-08-02 08:18:51,1959,5284.51,paid,APP,APP,Mobile App,,,El Tourath Pharmacy,Faisal
310119,2025-08-27 06:39:56,1966,6002.37,paid,APP,APP,Mobile App,,,Life Line Pharmacy - Agami,Faisal
310123,2025-08-19 06:14:29,1970,744.42,paid,APP,APP,Mobile App,,,Better Life Pharmacy - Faisal,Faisal
310142,2025-08-16 06:56:21,1990,7176.77,shipped,APP,APP,Mobile App,,,El Faraby Pharmacy,
310145,2025-08-01 11:26:14,1991,7078.56,paid,APP,APP,Mobile App,,,El Baraka Pharmacy,Faisal
310146,2025-08-01 08:11:01,1991,1086.75,paid,APP,APP,Mobile App,,,El Baraka Pharmacy,Faisal
310155,2025-08-04 13:23:18,2004,336.65999999999997,paid,APP,APP,Mobile App,,,Dr Medhat Pharmacy,Faisal
310157,2025-08-12 13:57:54,2009,10528.25,paid,APP,APP,Mobile App,,,Misr Pharmacy,
310164,2025-08-04 11:16:32,2016,1771.97,paid,APP,APP,Mobile App,,,El Baraka Pharmacy - Faisal,Faisal
310180,2025-08-08 08:11:43,2034,3735.2799999999997,paid,APP,APP,Mobile App,,,Family Pharmacy - Nozha,
310181,2025-08-05 09:53:00,2034,1834.5800000000002,paid,APP,APP,Mobile App,,,Family Pharmacy - Nozha,
310183,2025-08-17 10:12:33,2038,2902.85,shipped,APP,APP,Mobile App,,,Sunrise Pharmacy - Imbaba,Faisal
310190,2025-08-18 09:46:25,2042,2457.38,paid,APP,APP,Mobile App,,,Union Pharm - Faisal,
310208,2025-08-28 06:23:47,2057,2236.28,shipped,APP,APP,Mobile App,,,El Baraka Pharmacy - Marg,
310210,2025-08-18 12:12:26,2058,8903.86,paid,APP,APP,Mobile App,,,Elite Pharmacy - Haram,Faisal
310211,2025-08-07 10:08:22,2058,1811.47,paid,APP,APP,Mobile App,,,Elite Pharmacy - Haram,Faisal
310215,2025-08-07 07:29:28,2059,5050.950000000001,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy - Obour,Faisal
310217,2025-08-05 19:28:46,2066,4290.75,paid,APP,APP,Mobile App,,,Better Life Pharmacy - Nozha,Faisal
310219,2025-08-10 17:50:41,2068,2862.62,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy - Faisal,
310223,2025-08-08 08:36:19,2078,1206.6299999999999,shipped,APP,APP,Mobile App,,,El Shifa Pharmacy - Agami,Faisal
310224,2025-08-08 11:01:01,2084,1055.95,paid,APP,APP,Mobile App,,,Ebn Sina Pharmacy - Faisal,Faisal
310226,2025-08-17 13:35:02,2085,1830.18,paid,APP,APP,Mobile App,,,Green Leaf Pharmacy - Faisal,Faisal
310233,2025-08-26 06:17:20,2090,3189.8199999999997,shipped,APP,APP,Mobile App,,,Green Leaf Pharmacy,Faisal
310243,2025-08-10 13:52:53,2102,2131.13,paid,APP,APP,Mobile App,,,Golden Care Pharmacy - Imbaba,Faisal
310245,2025-08-23 15:58:04,2104,6534.19,shipped,APP,APP,Mobile App,,,Nile Care Pharmacy - Faisal,
310249,2025-08-08 13:41:14,2105,3143.33,paid,APP,APP,Mobile App,,,Al Nozha Pharmacy,Faisal
310250,2025-08-26 06:43:41,2105,2090.72,paid,APP,APP,Mobile App,,,Al Nozha Pharmacy,Faisal
310256,2025-08-01 09:20:01,2118,3217.28,paid,APP,APP,Mobile App,,,Life Line Pharmacy,Faisal
310257,2025-08-02 13:42:28,2119,1425.71,shipped,APP,APP,Mobile App,,,El Shifa Pharmacy,
310268,2025-08-07 11:48:48,2128,3559.2,paid,APP,APP,Mobile App,,,City Care Pharmacy - Faisal,Faisal
310273,2025-08-08 10:48:55,2133,2876.82,shipped,APP,APP,Mobile App,,,City Care Pharmacy,
310276,2025-08-16 09:08:59,2138,3646.26,shipped,APP,APP,Mobile App,,,Union Pharm - Faisal,Faisal
310280,2025-08-23 08:32:27,2145,8110.46,paid,APP,APP,Mobile App,,,Life Line Pharmacy - Rehab View,
310293,2025-08-28 12:58:56,2157,7756.88,paid,APP,APP,Mobile App,,,Seha First Pharmacy,
310297,2025-08-27 11:26:05,2162,6873.26,paid,APP,APP,Mobile App,,,El Tourath Pharmacy - Rehab View,
310302,2025-08-24 09:35:33,2165,2274.41,shipped,APP,APP,Mobile App,,,Nile Care Pharmacy - Banha,Faisal
310304,2025-08-23 09:12:57,2166,3573.82,shipped,APP,APP,Mobile App,,,Salamtek Pharmacy,Faisal
310309,2025-08-05 13:30:24,2171,1469.51,shipped,APP,APP,Mobile App,,,Metro Pharmacy - Faisal,Faisal
310314,2025-08-22 14:13:27,2182,3697.5200000000004,paid,APP,APP,Mobile App,,,Green Leaf Pharmacy,
310321,2025-08-23 09:52:37,2189,3600.07,shipped,APP,APP,Mobile App,,,Angel Pharmacy,Faisal
310326,2025-08-16 11:55:02,2194,2280.22,shipped,APP,APP,Mobile App,,,Omega Pharmacy - Shubra,Faisal
310332,2025-08-18 09:21:12,2203,1989.52,paid,APP,APP,Mobile App,,,Nile Care Pharmacy,Faisal
310336,2025-08-28 10:59:08,2206,1287.6100000000001,paid,APP,APP,Mobile App,,,Golden Care Pharmacy - Obour,Faisal
310343,2025-08-22 10:33:55,2211,4861.71,paid,APP,APP,Mobile App,,,Family Pharmacy - Faisal,Faisal
310351,2025-08-28 13:52:30,2219,2492.69,paid,APP,APP,Mobile App,,,Hope Pharmacy - Faisal,
310355,2025-08-21 06:07:04,2221,2226.4100000000003,shipped,APP,APP,Mobile App,,,Elite Pharmacy,
310356,2025-08-09 10:55:54,2222,7819.35,paid,APP,APP,Mobile App,,,Elite Pharmacy - Faisal,
310357,2025-08-25 12:00:16,2223,1715.7700000000002,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy,Faisal
310363,2025-08-01 10:29:39,2226,4003.02,paid,APP,APP,Mobile App,,,Hope Pharmacy - Dokki,Faisal
310368,2025-08-07 12:52:07,2234,2887.17,paid,APP,APP,Mobile App,,,Family Pharmacy - Faisal,
310369,2025-08-11 06:05:40,2239,1629.38,shipped,APP,APP,Mobile App,,,Mira Pharmacy,Faisal
310371,2025-08-02 06:13:22,2241,6561.6900000000005,paid,APP,APP,Mobile App,,,Seha First Pharmacy - Rehab View,Faisal
310378,2025-08-11 06:46:28,2247,1322.75,shipped,APP,APP,Mobile App,,,Al Nozha Pharmacy,Faisal
310386,2025-08-10 15:31:34,2254,771.51,paid,APP,APP,Mobile App,,,Hope Pharmacy,Faisal
310394,2025-08-27 11:49:26,2261,2859.5499999999997,shipped,APP,APP,Mobile App,,,Alpha Pharma,Faisal
310395,2025-08-02 12:38:33,2264,823.63,shipped,APP,APP,Mobile App,,,Al Nozha Pharmacy,Faisal
310401,2025-08-01 06:25:56,2268,6730.85,paid,APP,APP,Mobile App,,,Alpha Pharma - Faisal,
310403,2025-08-19 16:15:00,2270,2641.56,shipped,APP,APP,Mobile App,,,Nile Care Pharmacy,Faisal
310406,2025-08-15 11:35:19,2272,3269.31,paid,APP,APP,Mobile App,,,Angel Pharmacy - Faisal,Faisal
310413,2025-08-06 11:53:37,2293,1991.13,paid,APP,APP,Mobile App,,,Silver Care Pharmacy - Montaza,Faisal
310429,2025-08-13 06:40:08,2312,2043.6799999999998,paid,APP,APP,Mobile App,,,Elite Pharmacy,
310433,2025-08-19 11:12:38,2314,2317.4300000000003,paid,APP,APP,Mobile App,,,Union Pharm,Faisal
310434,2025-08-16 12:27:08,2317,4892.780000000001,paid,APP,APP,Mobile App,,,Omega Pharmacy - Obour,Faisal
310440,2025-08-04 10:13:41,2322,1354.15,paid,APP,APP,Mobile App,,,El Faraby Pharmacy,
310443,2025-08-27 13:23:08,2324,1586.14,paid,APP,APP,Mobile App,,,El Tourath Pharmacy - Zayed,Faisal
310445,2025-08-09 07:17:39,2326,1372.8700000000001,paid,APP,APP,Mobile App,,,El Nasr Pharmacy,Faisal
310461,2025-08-06 09:14:56,2353,2208.6000000000004,paid,APP,APP,Mobile App,,,Green Leaf Pharmacy - Agami,Mohandessin
310465,2025-08-09 09:46:06,2357,3695.58,shipped,APP,APP,Mobile App,,,Hope Pharmacy - Maadi,Mohandessin
310473,2025-08-17 07:26:54,2367,270.32,paid,APP,APP,Mobile App,,,Al Amal Pharmacy,
310474,2025-08-24 14:19:18,2368,2327.67,paid,APP,APP,Mobile App,,,Seha First Pharmacy - Dokki,Mohandessin
310488,2025-08-04 11:04:46,2378,5042.8,paid,APP,APP,Mobile App,,,Angel Pharmacy - Helwan,
310500,2025-08-17 07:28:27,2393,2865.7799999999997,paid,APP,APP,Mobile App,,,Salamtek Pharmacy - Mohandessin,
310501,2025-08-28 12:37:55,2396,1763.31,paid,APP,APP,Mobile App,,,Better Life Pharmacy,Mohandessin
310502,2025-08-17 11:19:40,2396,5409.76,shipped,APP,APP,Mobile App,,,Better Life Pharmacy,Mohandessin
310503,2025-08-18 08:30:33,2396,3224.5,paid,APP,APP,Mobile App,,,Better Life Pharmacy,Mohandessin
310505,2025-08-20 06:09:42,2398,2925.33,paid,APP,APP,Mobile App,,,Ebn Sina Pharmacy - Mohandessin,Mohandessin
310514,2025-08-04 08:56:43,2411,3435.9700000000003,paid,APP,APP,Mobile App,,,El Faraby Pharmacy - Mohandessin,Mohandessin
310519,2025-08-03 12:48:48,2419,4013.24,paid,APP,APP,Mobile App,,,El Nasr Pharmacy,Mohandessin
310521,2025-08-11 09:25:52,2421,1817.52,paid,APP,APP,Mobile App,,,El Baraka Pharmacy - Haram,Mohandessin
310530,2025-08-13 07:43:38,2430,6054.01,shipped,APP,APP,Mobile App,,,Health Gate Pharmacy - Mohandessin,
310533,2025-08-26 08:43:10,2435,3995.11,shipped,APP,APP,Mobile App,,,Sunrise Pharmacy,Mohandessin
310534,2025-08-10 07:18:33,2437,782.54,paid,APP,APP,Mobile App,,,Life Line Pharmacy,
310539,2025-08-23 11:53:17,2445,8441.02,paid,APP,APP,Mobile App,,,Misr Pharmacy,Mohandessin
310541,2025-08-01 15:53:19,2447,3689.75,shipped,APP,APP,Mobile App,,,Alpha Pharma,Mohandessin
310547,2025-08-24 10:26:45,2461,1951.95,paid,APP,APP,Mobile App,,,Silver Care Pharmacy - Mohandessin,
310549,2025-08-07 06:46:44,2464,542.37,paid,APP,APP,Mobile App,,,Metro Pharmacy - Faisal,Mohandessin
310551,2025-08-07 10:17:48,2464,2437.83,paid,APP,APP,Mobile App,,,Metro Pharmacy - Faisal,Mohandessin
310557,2025-08-04 10:51:36,2477,5616.01,shipped,APP,APP,Mobile App,,,Golden Care Pharmacy - Mohandessin,Mohandessin
310558,2025-08-26 08:16:15,2479,6062.79,shipped,APP,APP,Mobile App,,,Family Pharmacy - Nozha,
310563,2025-08-09 09:23:08,2483,1279.52,paid,APP,APP,Mobile App,,,Omega Pharmacy - Smouha,Mohandessin
310572,2025-08-05 08:08:45,2492,899.57,paid,APP,APP,Mobile App,,,Care 24 Seven,
310577,2025-08-10 06:24:16,2500,1385.48,paid,APP,APP,Mobile App,,,Al Nozha Pharmacy,Mohandessin
310583,2025-08-14 06:12:30,2506,5776.91,paid,APP,APP,Mobile App,,,Metro Pharmacy,
310590,2025-08-02 06:33:11,2513,5226.4800000000005,paid,APP,APP,Mobile App,,,Star Care Pharmacy,Mohandessin
310592,2025-08-19 12:45:45,2515,4890.32,shipped,APP,APP,Mobile App,,,Nile Care Pharmacy - Oct City,Mohandessin
310594,2025-08-25 13:14:25,2515,1669.95,shipped,APP,APP,Mobile App,,,Nile Care Pharmacy - Oct City,Mohandessin
310604,2025-08-19 11:38:13,2530,2006.76,paid,APP,APP,Mobile App,,,Hope Pharmacy - Imbaba,Mohandessin
310608,2025-08-22 07:47:50,2535,1453.8899999999999,paid,APP,APP,Mobile App,,,Ebn Sina Pharmacy,Mohandessin
310626,2025-08-07 11:44:42,2556,5243.25,shipped,APP,APP,Mobile App,,,Nile Care Pharmacy - Mohandessin,Mohandessin
310628,2025-08-28 07:17:09,2558,4515.04,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy - Montaza,Mohandessin
310630,2025-08-28 11:06:21,2559,3400.74,shipped,APP,APP,Mobile App,,,Star Care Pharmacy - Mohandessin,
310638,2025-08-26 10:08:46,2567,2372.55,shipped,APP,APP,Mobile App,,,Ebn Sina Pharmacy,
310645,2025-08-12 16:11:52,2574,8776.85,paid,APP,APP,Mobile App,,,El Tourath Pharmacy,Mohandessin
310660,2025-08-03 09:36:43,2589,2062.5299999999997,paid,APP,APP,Mobile App,,,Elite Pharmacy - Shubra,
310662,2025-08-08 09:25:00,2592,3298.02,paid,APP,APP,Mobile App,,,Nile Care Pharmacy,
310668,2025-08-05 13:22:46,2595,4704.7,paid,APP,APP,Mobile App,,,Misr Pharmacy - Maadi,Mohandessin
310679,2025-08-03 06:38:18,2610,923.8900000000001,paid,APP,APP,Mobile App,,,Health Gate Pharmacy - Marg,Mohandessin
310683,2025-08-13 12:13:34,2612,4686.73,paid,APP,APP,Mobile App,,,Union Pharm - Mohandessin,Mohandessin
310699,2025-08-21 15:42:16,2633,1736.46,shipped,APP,APP,Mobile App,,,Al Amal Pharmacy,Mohandessin
310701,2025-08-22 11:34:01,2637,2919.1,paid,APP,APP,Mobile App,,,Ebn Sina Pharmacy - Dokki,
310706,2025-08-13 12:29:49,2645,4359.53,shipped,APP,APP,Mobile App,,,Union Pharm - Banha,Mohandessin
310707,2025-08-17 11:23:13,2645,5494.9400000000005,paid,APP,APP,Mobile App,,,Union Pharm - Banha,Mohandessin
310715,2025-08-21 10:33:31,2656,2896.83,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy,
310716,2025-08-27 10:39:33,2656,6344.62,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy,
310717,2025-08-23 08:32:02,2656,6466.68,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy,
310718,2025-08-19 11:23:21,2657,3776.85,paid,APP,APP,Mobile App,,,Health Gate Pharmacy - Maadi,Mohandessin
310722,2025-08-12 10:07:39,2664,1698.6,shipped,APP,APP,Mobile App,,,Dr Medhat Pharmacy,Mohandessin
310732,2025-08-26 06:48:46,2674,2170.53,paid,APP,APP,Mobile App,,,Health Gate Pharmacy,
310735,2025-08-21 11:44:05,2675,3766.52,paid,APP,APP,Mobile App,,,Omega Pharmacy,
310736,2025-08-13 06:31:29,2675,3521.9500000000003,paid,APP,APP,Mobile App,,,Omega Pharmacy,
310742,2025-08-21 13:41:02,2682,7068.45,shipped,APP,APP,Mobile App,,,El Shifa Pharmacy - Mohandessin,Mohandessin
310743,2025-08-26 09:06:27,2684,1542.06,shipped,APP,APP,Mobile App,,,Family Pharmacy - Rehab View,Mohandessin
310745,2025-08-05 14:55:45,2685,950.1800000000001,paid,APP,APP,Mobile App,,,Nile Care Pharmacy - Mohandessin,Mohandessin
310751,2025-08-01 07:44:28,2695,9191.38,paid,APP,APP,Mobile App,,,Nile Care Pharmacy,
310755,2025-08-27 11:02:30,2699,4678.6,paid,APP,APP,Mobile App,,,El Nasr Pharmacy - Zayed,Mohandessin
310758,2025-08-13 14:29:49,2702,6361.18,shipped,APP,APP,Mobile App,,,Care 24 Seven - Mohandessin,Mohandessin
310762,2025-08-28 13:08:43,2705,1739.3700000000001,shipped,APP,APP,Mobile App,,,Dr Medhat Pharmacy - Mohandessin,Mohandessin
310767,2025-08-12 06:07:07,2710,900.05,paid,APP,APP,Mobile App,,,Al Amal Pharmacy - Banha,Mohandessin
310793,2025-08-14 14:04:59,2736,6058.860000000001,paid,APP,APP,Mobile App,,,El Faraby Pharmacy - Mohandessin,Mohandessin
310808,2025-08-26 06:26:54,2759,1382.34,paid,APP,APP,Mobile App,,,Care 24 Seven,Mohandessin
310809,2025-08-13 09:19:48,2763,2296.37,shipped,APP,APP,Mobile App,,,Al Amal Pharmacy,Mohandessin
310822,2025-08-19 09:07:37,2784,3031.37,paid,APP,APP,Mobile App,,,Family Pharmacy,Mohandessin
310825,2025-08-22 15:40:15,2786,2351.74,paid,APP,APP,Mobile App,,,Ebn Sina Pharmacy - Imbaba,Mohandessin
310826,2025-08-09 10:42:09,2790,1694.6599999999999,paid,APP,APP,Mobile App,,,Al Amal Pharmacy - Mohandessin,Mohandessin
310831,2025-08-12 12:19:58,2795,2579.15,shipped,APP,APP,Mobile App,,,El Shifa Pharmacy - Dokki,
310843,2025-08-11 09:33:57,2812,1497.39,paid,APP,APP,Mobile App,,,Dr Medhat PH. - Faisal 2nd,Smouha
310850,2025-08-16 09:15:57,2824,1881.0,paid,APP,APP,Mobile App,,,Misr PH. - Nasr,Nasr City
310851,2025-08-16 09:41:47,2825,3772.49,paid,APP,APP,Mobile App,,,Star Care PH. - Mohandessin,Mohandessin
310855,2025-09-25 11:04:36,1004,3995.06,shipped,APP,APP,Mobile App,,,Nile Care Pharmacy - Zayed,
310864,2025-09-16 10:12:38,1016,3220.0299999999997,shipped,APP,APP,Mobile App,,,Al Nozha Pharmacy - Smouha,Smouha
310867,2025-09-04 06:14:00,1019,3538.42,paid,APP,APP,Mobile App,,,Care 24 Seven,
310871,2025-09-01 06:09:42,1027,6893.21,paid,APP,APP,Mobile App,,,El Tourath Pharmacy,Smouha
310872,2025-09-02 11:05:31,1028,4186.26,paid,APP,APP,Mobile App,,,Health Gate Pharmacy,Smouha
310876,2025-09-04 07:54:24,1031,7166.95,paid,APP,APP,Mobile App,,,Omega Pharmacy,Smouha
310884,2025-09-04 14:51:10,1043,1769.25,paid,APP,APP,Mobile App,,,Omega Pharmacy,
310887,2025-09-05 06:15:03,1044,3529.77,paid,APP,APP,Mobile App,,,El Shifa Pharmacy,Smouha
310889,2025-09-25 10:24:49,1045,8635.83,paid,APP,APP,Mobile App,,,Union Pharm,Smouha
310891,2025-09-04 09:43:07,1047,3268.56,paid,APP,APP,Mobile App,,,Dr Medhat Pharmacy - Smouha,
310893,2025-09-09 06:06:56,1047,3496.4100000000003,shipped,APP,APP,Mobile App,,,Dr Medhat Pharmacy - Smouha,
310901,2025-09-18 08:57:34,1058,4314.67,paid,APP,APP,Mobile App,,,City Care Pharmacy - Smouha,Smouha
310923,2025-09-18 11:15:13,1073,1526.33,paid,APP,APP,Mobile App,,,Hope Pharmacy - Obour,Smouha
310929,2025-09-17 09:24:36,1076,5260.74,paid,APP,APP,Mobile App,,,Salamtek Pharmacy,
310933,2025-09-20 12:05:51,1080,5326.12,shipped,APP,APP,Mobile App,,,Nile Care Pharmacy,Smouha
310939,2025-09-25 09:32:08,1083,3575.6,shipped,APP,APP,Mobile App,,,Union Pharm - Smouha,Smouha
310945,2025-09-18 13:50:56,1091,3954.75,paid,APP,APP,Mobile App,,,Metro Pharmacy - Smouha,
310946,2025-09-03 10:22:35,1091,3412.0299999999997,shipped,APP,APP,Mobile App,,,Metro Pharmacy - Smouha,
310947,2025-09-06 08:42:44,1092,2616.98,paid,APP,APP,Mobile App,,,Al Amal Pharmacy,Smouha
310950,2025-09-12 09:27:53,1095,7681.85,shipped,APP,APP,Mobile App,,,Care 24 Seven - Helwan,Smouha
310953,2025-09-25 13:47:10,1098,3507.06,paid,APP,APP,Mobile App,,,Alpha Pharma - Smouha,
310954,2025-09-26 15:45:09,1098,5680.42,paid,APP,APP,Mobile App,,,Alpha Pharma - Smouha,
310955,2025-09-28 06:43:37,1100,2639.75,paid,APP,APP,Mobile App,,,Pharma Plus - Smouha,Smouha
310957,2025-09-07 09:03:56,1103,3829.16,paid,APP,APP,Mobile App,,,Union Pharm - Maadi,Smouha
310964,2025-09-24 10:06:41,1109,7158.16,paid,APP,APP,Mobile App,,,El Shifa Pharmacy,
310967,2025-09-28 14:55:23,1113,4047.4900000000002,shipped,APP,APP,Mobile App,,,Blue Wave Pharmacy - Montaza,Smouha
310970,2025-09-08 06:14:43,1122,2904.64,paid,APP,APP,Mobile App,,,Life Line Pharmacy - Rehab View,Smouha
310972,2025-09-18 07:41:16,1124,2892.32,shipped,APP,APP,Mobile App,,,El Shifa Pharmacy - Square,
310979,2025-09-22 06:20:00,1132,8239.93,paid,APP,APP,Mobile App,,,Star Care Pharmacy,
310980,2025-09-02 08:14:25,1133,3862.58,paid,APP,APP,Mobile App,,,Health Gate Pharmacy - Smouha,
310982,2025-09-22 06:31:24,1134,5345.81,paid,APP,APP,Mobile App,,,Mira Pharmacy,
311002,2025-09-20 09:35:36,1156,1918.5399999999997,paid,APP,APP,Mobile App,,,Better Life Pharmacy,
311007,2025-09-18 06:17:54,1161,4090.75,paid,APP,APP,Mobile App,,,El Tourath Pharmacy - Smouha,Smouha
311030,2025-09-12 10:47:11,1182,5873.26,shipped,APP,APP,Mobile App,,,Blue Wave Pharmacy,Smouha
311043,2025-09-26 07:26:18,1196,3003.58,paid,APP,APP,Mobile App,,,El Zahraa Pharmacy - Agami,
