pharmacy_id,registry_name,governorate,area,canonical_name,registry_area,resolved_area,area_source,area_confidence,vote_breakdown,area_conflict,evidence_count,conflicting_area_count
1473,City Care Pharmacy - Zayed,Cairo,Nasr City,City Care Pharmacy - Zayed,Nasr City,Nasr City,registry,high,{},False,0,0
1474,Hope Pharmacy - Imbaba,Cairo,Nasr City,Hope Pharmacy - Imbaba,Nasr City,Nasr City,registry,high,{},False,0,0
1475,Star Care Pharmacy,,,Star Care Pharmacy,,,,,{},False,0,0
1476,Union Pharm - Nasr,,,Union Pharm - Nasr,,,,,{},False,0,0
1477,Care 24 Seven - Nasr,,,Care 24 Seven - Nasr,,,,,{},False,0,0
1478,Al Amal Pharmacy - Smouha,,,Al Amal Pharmacy - Smouha,,,,,{},False,0,0
1479,Better Life Pharmacy,,,Better Life Pharmacy,,,,,{},False,0,0
1480,Mira Pharmacy - Marg,,,Mira Pharmacy - Marg,,,,,{},False,0,0
1481,Family Pharmacy - Shubra,Cairo,Nasr City,Family Pharmacy - Shubra,Nasr City,Nasr City,registry,high,{},False,0,0
1482,Misr Pharmacy - Nasr,Cairo,Nasr City,Misr Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1483,Elite Pharmacy - Nasr,Cairo,Nasr City,Elite Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1484,Union Pharm,Cairo,Nasr City,Union Pharm,Nasr City,Nasr City,registry,high,{},False,0,0
1485,El Nasr Pharmacy - Nozha,,,El Nasr Pharmacy - Nozha,,,,,{},False,0,0
1486,Angel Pharmacy - Nasr,Cairo,Nasr City,Angel Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1487,Family Pharmacy - Nasr,Cairo,Nasr City,Family Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1488,Green Leaf Pharmacy - Banha,,,Green Leaf Pharmacy - Banha,,,,,{},False,0,0
1489,El Nasr Pharmacy - Maadi,,,El Nasr Pharmacy - Maadi,,,,,{},False,0,0
1490,Dr Medhat Pharmacy,,,Dr Medhat Pharmacy,,,,,{},False,0,0
1491,Elite Pharmacy,,,Elite Pharmacy,,,,,{},False,0,0
1492,Family Pharmacy - Nasr,Cairo,Nasr City,Family Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1493,City Care Pharmacy,Cairo,Nasr City,City Care Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1494,Seha First Pharmacy - Nozha,Cairo,Nasr City,Seha First Pharmacy - Nozha,Nasr City,Nasr City,registry,high,{'Nasr City': {'erp_ship_to_address': 1}},False,1,0
1495,Silver Care Pharmacy - Marg,Cairo,Nasr City,Silver Care Pharmacy - Marg,Nasr City,Nasr City,registry_conflict,conflict,"{'Nasr City': {'erp_account_address': 4, 'erp_header_area': 3, 'erp_ship_to_address': 15}, 'Faisal': {'erp_ship_to_address': 1}}",True,19,1
1496,Metro Pharmacy,Cairo,Nasr City,Metro Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1497,El Zahraa Pharmacy,Cairo,Nasr City,El Zahraa Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1498,El Zahraa Pharmacy - Nasr,,,El Zahraa Pharmacy - Nasr,,,,,{},False,0,0
1499,Misr Pharmacy,Cairo,Nasr City,Misr Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1500,Salamtek Pharmacy - Smouha,Cairo,Nasr City,Salamtek Pharmacy - Smouha,Nasr City,Nasr City,registry,high,{'Nasr City': {'erp_ship_to_address': 5}},False,5,0
1501,Health Gate Pharmacy,,,Health Gate Pharmacy,,,,,{},False,0,0
1502,Pharma Plus - Square,Cairo,Nasr City,Pharma Plus - Square,Nasr City,Nasr City,registry,high,"{'Nasr City': {'erp_account_address': 6, 'erp_ship_to_address': 9}}",False,12,0
1503,City Care Pharmacy,,,City Care Pharmacy,,,,,{},False,0,0
1504,Misr Pharmacy,,,Misr Pharmacy,,,,,{},False,0,0
1505,Salamtek Pharmacy - Nasr,Cairo,Nasr City,Salamtek Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1506,Health Gate Pharmacy - Nasr,Cairo,Nasr City,Health Gate Pharmacy - Nasr,Nasr City,Nasr City,registry,high,"{'Nasr City': {'erp_account_address': 10, 'erp_ship_to_address': 32}}",False,37,0
1507,Seha First Pharmacy,,,Seha First Pharmacy,,,,,{},False,0,0
1508,Union Pharm,,,Union Pharm,,,,,{},False,0,0
1509,Salamtek Pharmacy - Oct City,,,Salamtek Pharmacy - Oct City,,Nasr City,invoice_evidence,high,{'erp_ship_to_address': 31},True,33,1
1510,Dr Medhat Pharmacy - Nasr,Cairo,Nasr City,Dr Medhat Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1511,Life Line Pharmacy,,,Life Line Pharmacy,,,,,{},False,0,0
1512,Green Leaf Pharmacy,Cairo,Nasr City,Green Leaf Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1513,Salamtek Pharmacy - Nasr,,,Salamtek Pharmacy - Nasr,,,,,{},False,0,0
1514,Alpha Pharma - Nasr,,,Alpha Pharma - Nasr,,,,,{},False,0,0
1515,Seha First Pharmacy,,,Seha First Pharmacy,,,,,{},False,0,0
1516,Pharma Plus,Cairo,Nasr City,Pharma Plus,Nasr City,Nasr City,registry,high,{},False,0,0
1517,Blue Wave Pharmacy - Marg,,,Blue Wave Pharmacy - Marg,,,,,{},False,0,0
1518,Hope Pharmacy,Cairo,Nasr City,Hope Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1519,Star Care Pharmacy - Nasr,Cairo,Nasr City,Star Care Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1520,El Baraka Pharmacy - Faisal,,,El Baraka Pharmacy - Faisal,,,,,{},False,0,0
1521,Mira Pharmacy - Marg,Cairo,Nasr City,Mira Pharmacy - Marg,Nasr City,Nasr City,registry,high,{},False,0,0
1522,Green Leaf Pharmacy - Zayed,Cairo,Nasr City,Green Leaf Pharmacy - Zayed,Nasr City,Nasr City,registry,high,"{'Nasr City': {'erp_account_address': 8, 'erp_ship_to_address': 23}}",False,27,0
1523,Seha First Pharmacy - Helwan,,,Seha First Pharmacy - Helwan,,Nasr City,invoice_evidence,high,"{'erp_account_address': 4, 'erp_ship_to_address': 28}",True,31,1
1524,Green Leaf Pharmacy,Cairo,Nasr City,Green Leaf Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1525,Mira Pharmacy,Cairo,Nasr City,Mira Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1526,El Tourath Pharmacy,Cairo,Nasr City,El Tourath Pharmacy,Nasr City,Nasr City,registry_conflict,conflict,"{'Mohandessin': {'erp_header_area': 3}, 'Nasr City': {'erp_account_address': 4, 'erp_header_area': 3, 'erp_ship_to_address': 7}, 'Smouha': {'erp_account_address': 6, 'erp_ship_to_address': 7}, 'Faisal': {'erp_ship_to_address': 1}}",True,22,3
1527,El Nasr Pharmacy - Agami,,,El Nasr Pharmacy - Agami,,,,,{},False,0,0
1528,Health Gate Pharmacy - Smouha,Cairo,Nasr City,Health Gate Pharmacy - Smouha,Nasr City,Nasr City,registry_conflict,conflict,"{'Nasr City': {'erp_header_area': 3}, 'Smouha': {'erp_header_area': 6, 'erp_account_address': 2, 'erp_ship_to_address': 39}, 'Mohandessin': {'erp_header_area': 3, 'erp_account_address': 2, 'erp_ship_to_address': 19}, 'Faisal': {'erp_ship_to_address': 1}}",True,65,3
1529,Family Pharmacy,Cairo,Nasr City,Family Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1530,Silver Care Pharmacy,,,Silver Care Pharmacy,,,,,{},False,0,0
1531,Misr Pharmacy,Cairo,Nasr City,Misr Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1532,Care 24 Seven - Nasr,,,Care 24 Seven - Nasr,,,,,{},False,0,0
1533,Al Amal Pharmacy,,,Al Amal Pharmacy,,,,,{},False,0,0
1534,Hope Pharmacy,Cairo,Nasr City,Hope Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1535,Star Care Pharmacy - Nasr,Cairo,Nasr City,Star Care Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1536,Angel Pharmacy,Cairo,Nasr City,Angel Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1537,Star Care Pharmacy,Cairo,Nasr City,Star Care Pharmacy,Nasr City,Nasr City,registry_conflict,conflict,{'Smouha': {'erp_ship_to_address': 5}},True,5,1
1538,El Hokama Pharmacy - Nasr,Cairo,Nasr City,El Hokama Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1539,El Baraka Pharmacy - Rehab View,Cairo,Nasr City,El Baraka Pharmacy - Rehab View,Nasr City,Nasr City,registry_conflict,conflict,"{'Mohandessin': {'erp_account_address': 4, 'erp_ship_to_address': 12}, 'Nasr City': {'erp_ship_to_address': 3}}",True,17,1
1540,Alpha Pharma - Imbaba,,,Alpha Pharma - Imbaba,,Nasr City,invoice_evidence,high,"{'erp_account_address': 12, 'erp_ship_to_address': 61}",True,69,1
1541,El Baraka Pharmacy - Nasr,Cairo,Nasr City,El Baraka Pharmacy - Nasr,Nasr City,Nasr City,registry,high,"{'Nasr City': {'erp_header_area': 6, 'erp_account_address': 2, 'erp_ship_to_address': 9}}",False,12,0
1542,Angel Pharmacy,Cairo,Nasr City,Angel Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1543,Mira Pharmacy,Cairo,Nasr City,Mira Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1544,Al Amal Pharmacy,,,Al Amal Pharmacy,,,,,{},False,0,0
1545,Elite Pharmacy,Cairo,Nasr City,Elite Pharmacy,Nasr City,Nasr City,registry_conflict,conflict,"{'Faisal': {'erp_account_address': 2, 'erp_ship_to_address': 4}, 'Smouha': {'erp_account_address': 2, 'erp_ship_to_address': 4}}",True,10,2
1546,Star Care Pharmacy - Dokki,,,Star Care Pharmacy - Dokki,,,,,{},False,0,0
1547,City Care Pharmacy - Nasr,Cairo,Nasr City,City Care Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1548,Dr Medhat Pharmacy - Shubra,,,Dr Medhat Pharmacy - Shubra,,,,,{},False,0,0
1549,El Hokama Pharmacy,Cairo,Nasr City,El Hokama Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1550,Misr Pharmacy,Cairo,Nasr City,Misr Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1551,El Tourath Pharmacy,,,El Tourath Pharmacy,,,,,{},False,0,0
1552,Dr Medhat Pharmacy,Cairo,Nasr City,Dr Medhat Pharmacy,Nasr City,Nasr City,registry_conflict,conflict,"{'Smouha': {'erp_account_address': 4, 'erp_ship_to_address': 12}, 'Mohandessin': {'erp_header_area': 3}}",True,15,2
1553,El Shifa Pharmacy,Cairo,Nasr City,El Shifa Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1554,El Nasr Pharmacy - Nasr,,,El Nasr Pharmacy - Nasr,,,,,{},False,0,0
1555,Sunrise Pharmacy - Nasr,Cairo,Nasr City,Sunrise Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1556,Health Gate Pharmacy,Cairo,Nasr City,Health Gate Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1557,Salamtek Pharmacy - Nasr,Cairo,Nasr City,Salamtek Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1558,Care 24 Seven - Maadi,,,Care 24 Seven - Maadi,,,,,{},False,0,0
1559,El Faraby Pharmacy,,,El Faraby Pharmacy,,,,,{},False,0,0
1560,City Care Pharmacy - Marg,,,City Care Pharmacy - Marg,,,,,{},False,0,0
1561,Family Pharmacy - Shubra,Cairo,Nasr City,Family Pharmacy - Shubra,Nasr City,Nasr City,registry,high,{},False,0,0
1562,Sunrise Pharmacy - Oct City,Cairo,Nasr City,Sunrise Pharmacy - Oct City,Nasr City,Nasr City,registry_conflict,conflict,"{'Smouha': {'erp_account_address': 4, 'erp_ship_to_address': 26}, 'Mohandessin': {'erp_header_area': 3}, 'Faisal': {'erp_ship_to_address': 2}}",True,31,3
1563,Salamtek Pharmacy - Square,,,Salamtek Pharmacy - Square,,,,,{},False,0,0
1564,Family Pharmacy - Banha,,,Family Pharmacy - Banha,,,,,{},False,0,0
1565,Pharma Plus - Rehab View,,,Pharma Plus - Rehab View,,,,,{},False,0,0
1566,Family Pharmacy,Cairo,Nasr City,Family Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1567,El Zahraa Pharmacy - Nasr,Cairo,Nasr City,El Zahraa Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1568,Union Pharm,Cairo,Nasr City,Union Pharm,Nasr City,Nasr City,registry,high,{},False,0,0
1569,El Faraby Pharmacy - Nozha,,,El Faraby Pharmacy - Nozha,,Nasr City,invoice_evidence,high,"{'erp_account_address': 8, 'erp_ship_to_address': 51}",True,58,2
1570,Hope Pharmacy,Cairo,Nasr City,Hope Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1571,El Baraka Pharmacy - Oct City,Cairo,Nasr City,El Baraka Pharmacy - Oct City,Nasr City,Nasr City,registry_conflict,conflict,"{'Mohandessin': {'erp_header_area': 3}, 'Nasr City': {'erp_header_area': 3}, 'Faisal': {'erp_ship_to_address': 17}}",True,19,2
1572,El Hokama Pharmacy - Agami,,,El Hokama Pharmacy - Agami,,,,,{},False,0,0
1573,Silver Care Pharmacy,,,Silver Care Pharmacy,,,,,{},False,0,0
1574,Al Amal Pharmacy - Nasr,Cairo,Nasr City,Al Amal Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1575,Hope Pharmacy - Rehab View,,,Hope Pharmacy - Rehab View,,,,,{},False,0,0
1576,Star Care Pharmacy - Rehab View,,,Star Care Pharmacy - Rehab View,,,,,{},False,0,0
1577,El Nasr Pharmacy - Nasr,,,El Nasr Pharmacy - Nasr,,,,,{},False,0,0
1578,Better Life Pharmacy,Cairo,Nasr City,Better Life Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1579,Union Pharm - Montaza,,,Union Pharm - Montaza,,,,,{},False,0,0
1580,Care 24 Seven - Smouha,Cairo,Nasr City,Care 24 Seven - Smouha,Nasr City,Nasr City,registry_conflict,conflict,"{'Nasr City': {'erp_account_address': 16, 'erp_header_area': 6, 'erp_ship_to_address': 43}, 'Mohandessin': {'erp_account_address': 2, 'erp_ship_to_address': 18}, 'Smouha': {'erp_account_address': 4, 'erp_header_area': 3, 'erp_ship_to_address': 32}, 'Faisal': {'erp_ship_to_address': 1}}",True,108,3
1581,El Nasr Pharmacy - Oct City,Cairo,Nasr City,El Nasr Pharmacy - Oct City,Nasr City,Nasr City,registry,high,{'Nasr City': {'erp_ship_to_address': 1}},False,1,0
1582,Pharma Plus,,,Pharma Plus,,,,,{},False,0,0
1583,Golden Care Pharmacy,,,Golden Care Pharmacy,,,,,{},False,0,0
1584,Dr Medhat Pharmacy - Square,,,Dr Medhat Pharmacy - Square,,Nasr City,invoice_evidence,high,{'erp_ship_to_address': 3},False,3,0
1585,Green Leaf Pharmacy - Square,,,Green Leaf Pharmacy - Square,,,,,{},False,0,0
1586,El Shifa Pharmacy - Obour,Cairo,Nasr City,El Shifa Pharmacy - Obour,Nasr City,Nasr City,registry,high,{},False,0,0
1587,Al Amal Pharmacy - Nasr,Cairo,Nasr City,Al Amal Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1588,City Care Pharmacy - Nasr,,,City Care Pharmacy - Nasr,,,,,{},False,0,0
1589,El Tourath Pharmacy - Rehab View,,,El Tourath Pharmacy - Rehab View,,,,,{},False,0,0
1590,Better Life Pharmacy,,,Better Life Pharmacy,,,,,{},False,0,0
1591,Nile Care Pharmacy - Nasr,Cairo,Nasr City,Nile Care Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1592,El Faraby Pharmacy - Nasr,Cairo,Nasr City,El Faraby Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1593,Elite Pharmacy - Marg,Cairo,Nasr City,Elite Pharmacy - Marg,Nasr City,Nasr City,registry,high,{},False,0,0
1594,Misr Pharmacy - Haram,,,Misr Pharmacy - Haram,,,,,{},False,0,0
1595,Omega Pharmacy,Cairo,Nasr City,Omega Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1596,Al Amal Pharmacy,,,Al Amal Pharmacy,,,,,{},False,0,0
1597,El Hokama Pharmacy - Nasr,,,El Hokama Pharmacy - Nasr,,,,,{},False,0,0
1598,Better Life Pharmacy - Nasr,,,Better Life Pharmacy - Nasr,,,,,{},False,0,0
1599,Star Care Pharmacy - Shubra,Cairo,Nasr City,Star Care Pharmacy - Shubra,Nasr City,Nasr City,registry,high,{},False,0,0
1600,El Hokama Pharmacy - Nasr,Cairo,Nasr City,El Hokama Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1601,El Faraby Pharmacy - Nasr,Cairo,Nasr City,El Faraby Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1602,Sunrise Pharmacy,,,Sunrise Pharmacy,,,,,{},False,0,0
1603,City Care Pharmacy - Montaza,,,City Care Pharmacy - Montaza,,Nasr City,invoice_evidence,high,"{'erp_account_address': 10, 'erp_ship_to_address': 35}",True,42,2
1604,Dr Medhat Pharmacy - Marg,,,Dr Medhat Pharmacy - Marg,,,,,{},False,0,0
1605,Star Care Pharmacy - Smouha,Cairo,Nasr City,Star Care Pharmacy - Smouha,Nasr City,Nasr City,registry_conflict,conflict,"{'Nasr City': {'erp_header_area': 9, 'erp_account_address': 8, 'erp_ship_to_address': 26}, 'Smouha': {'erp_account_address': 12, 'erp_ship_to_address': 78}, 'Mohandessin': {'erp_header_area': 6}, 'Faisal': {'erp_ship_to_address': 2}}",True,121,3
1606,Union Pharm - Nasr,,,Union Pharm - Nasr,,,,,{},False,0,0
1607,El Nasr Pharmacy - Helwan,,,El Nasr Pharmacy - Helwan,,,,,{},False,0,0
1608,Ebn Sina Pharmacy - Nasr,,,Ebn Sina Pharmacy - Nasr,,,,,{},False,0,0
1609,El Shifa Pharmacy,Cairo,Nasr City,El Shifa Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1610,Elite Pharmacy,Cairo,Nasr City,Elite Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1611,Nile Care Pharmacy - Helwan,Cairo,Nasr City,Nile Care Pharmacy - Helwan,Nasr City,Nasr City,registry,high,{},False,0,0
1612,Metro Pharmacy - Nasr,Cairo,Nasr City,Metro Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1613,Star Care Pharmacy - Faisal,Cairo,Nasr City,Star Care Pharmacy - Faisal,Nasr City,Nasr City,registry_conflict,conflict,"{'Faisal': {'erp_header_area': 3, 'erp_ship_to_address': 4}, 'Nasr City': {'erp_ship_to_address': 5}}",True,10,1
1614,Al Nozha Pharmacy,Cairo,Nasr City,Al Nozha Pharmacy,Nasr City,Nasr City,registry_conflict,conflict,"{'Faisal': {'erp_header_area': 3}, 'Smouha': {'erp_account_address': 2, 'erp_ship_to_address': 6}}",True,8,2
1615,El Faraby Pharmacy - Marg,,,El Faraby Pharmacy - Marg,,,,,{},False,0,0
1616,Angel Pharmacy,Cairo,Nasr City,Angel Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1617,Golden Care Pharmacy,Cairo,Nasr City,Golden Care Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1618,Misr Pharmacy,,,Misr Pharmacy,,,,,{},False,0,0
1619,Life Line Pharmacy - Dokki,Cairo,Nasr City,Life Line Pharmacy - Dokki,Nasr City,Nasr City,registry,high,{},False,0,0
1620,Misr Pharmacy,,,Misr Pharmacy,,,,,{},False,0,0
1621,El Faraby Pharmacy,,,El Faraby Pharmacy,,,,,{},False,0,0
1622,Nile Care Pharmacy - Nasr,Cairo,Nasr City,Nile Care Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1623,Golden Care Pharmacy - Oct City,Cairo,Nasr City,Golden Care Pharmacy - Oct City,Nasr City,Nasr City,registry_conflict,conflict,"{'Nasr City': {'erp_header_area': 6, 'erp_ship_to_address': 6}, 'Faisal': {'erp_ship_to_address': 1}}",True,9,1
1624,Pharma Plus - Imbaba,Cairo,Nasr City,Pharma Plus - Imbaba,Nasr City,Nasr City,registry,high,"{'Nasr City': {'erp_header_area': 3, 'erp_account_address': 2, 'erp_ship_to_address': 15}}",False,17,0
1625,Green Leaf Pharmacy - Banha,Cairo,Nasr City,Green Leaf Pharmacy - Banha,Nasr City,Nasr City,registry,high,{},False,0,0
1626,Elite Pharmacy - Nasr,Cairo,Nasr City,Elite Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1627,Alpha Pharma - Nasr,Cairo,Nasr City,Alpha Pharma - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1628,Metro Pharmacy - Square,,,Metro Pharmacy - Square,,,,,{},False,0,0
1629,Better Life Pharmacy - Nasr,Cairo,Nasr City,Better Life Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1630,El Baraka Pharmacy - Marg,Cairo,Nasr City,El Baraka Pharmacy - Marg,Nasr City,Nasr City,registry,high,{},False,0,0
1631,Omega Pharmacy - Zayed,Cairo,Nasr City,Omega Pharmacy - Zayed,Nasr City,Nasr City,registry,high,{},False,0,0
1632,Omega Pharmacy - Square,Cairo,Nasr City,Omega Pharmacy - Square,Nasr City,Nasr City,registry,high,"{'Nasr City': {'erp_header_area': 6, 'erp_account_address': 2, 'erp_ship_to_address': 6}}",False,9,0
1633,Silver Care Pharmacy,,,Silver Care Pharmacy,,,,,{},False,0,0
1634,Green Leaf Pharmacy - Montaza,,,Green Leaf Pharmacy - Montaza,,Nasr City,invoice_evidence,high,"{'erp_account_address': 4, 'erp_ship_to_address': 4}",True,7,1
1635,Al Amal Pharmacy,Cairo,Nasr City,Al Amal Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1636,Hope Pharmacy,Cairo,Nasr City,Hope Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1637,Star Care Pharmacy - Nasr,,,Star Care Pharmacy - Nasr,,,,,{},False,0,0
1638,Golden Care Pharmacy - Shubra,,,Golden Care Pharmacy - Shubra,,,,,{},False,0,0
1639,El Shifa Pharmacy - Nasr,Cairo,Nasr City,El Shifa Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1640,Ebn Sina Pharmacy - Smouha,Cairo,Nasr City,Ebn Sina Pharmacy - Smouha,Nasr City,Nasr City,registry_conflict,conflict,"{'Smouha': {'erp_header_area': 6, 'erp_account_address': 4, 'erp_ship_to_address': 13}, 'Nasr City': {'erp_account_address': 2, 'erp_header_area': 3, 'erp_ship_to_address': 4}, 'Mohandessin': {'erp_ship_to_address': 6}}",True,29,2
1641,Elite Pharmacy - Rehab View,,,Elite Pharmacy - Rehab View,,Nasr City,invoice_evidence,high,"{'erp_account_address': 4, 'erp_ship_to_address': 9}",False,11,0
1642,Nile Care Pharmacy - Agami,Cairo,Nasr City,Nile Care Pharmacy - Agami,Nasr City,Nasr City,registry,high,{},False,0,0
1643,Silver Care Pharmacy - Square,,,Silver Care Pharmacy - Square,,,,,{},False,0,0
1644,Alpha Pharma,,,Alpha Pharma,,,,,{},False,0,0
1645,Mira Pharmacy - Nasr,Cairo,Nasr City,Mira Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1646,Hope Pharmacy - Nasr,Cairo,Nasr City,Hope Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1647,Silver Care Pharmacy - Zayed,Cairo,Nasr City,Silver Care Pharmacy - Zayed,Nasr City,Nasr City,registry_conflict,conflict,{'Smouha': {'erp_ship_to_address': 8}},True,8,1
1648,Health Gate Pharmacy,Cairo,Nasr City,Health Gate Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1649,El Tourath Pharmacy,,,El Tourath Pharmacy,,,,,{},False,0,0
1650,Angel Pharmacy - Nasr,Cairo,Nasr City,Angel Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1651,Life Line Pharmacy - Nasr,Cairo,Nasr City,Life Line Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1652,Nile Care Pharmacy - Obour,Cairo,Nasr City,Nile Care Pharmacy - Obour,Nasr City,Nasr City,registry_conflict,conflict,{'Smouha': {'erp_ship_to_address': 4}},True,4,1
1653,Better Life Pharmacy - Nasr,Cairo,Nasr City,Better Life Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1654,Dr Medhat Pharmacy,,,Dr Medhat Pharmacy,,,,,{},False,0,0
1655,Dr Medhat Pharmacy - Nozha,,,Dr Medhat Pharmacy - Nozha,,,,,{},False,0,0
1656,Silver Care Pharmacy - Nozha,Cairo,Nasr City,Silver Care Pharmacy - Nozha,Nasr City,Nasr City,registry,high,{},False,0,0
1657,El Shifa Pharmacy - Nozha,Cairo,Nasr City,El Shifa Pharmacy - Nozha,Nasr City,Nasr City,registry,high,{},False,0,0
1658,Green Leaf Pharmacy - Nasr,,,Green Leaf Pharmacy - Nasr,,,,,{},False,0,0
1659,Silver Care Pharmacy - Square,Cairo,Nasr City,Silver Care Pharmacy - Square,Nasr City,Nasr City,registry,high,{},False,0,0
1660,Elite Pharmacy - Agami,,,Elite Pharmacy - Agami,,,,,{},False,0,0
1661,Dr Medhat Pharmacy - Banha,,,Dr Medhat Pharmacy - Banha,,Nasr City,invoice_evidence,high,"{'erp_account_address': 2, 'erp_ship_to_address': 17}",False,18,0
1662,Union Pharm - Obour,Cairo,Nasr City,Union Pharm - Obour,Nasr City,Nasr City,registry,high,"{'Nasr City': {'erp_account_address': 2, 'erp_ship_to_address': 11}}",False,12,0
1663,Family Pharmacy - Obour,,,Family Pharmacy - Obour,,,,,{},False,0,0
1664,City Care Pharmacy,Cairo,Nasr City,City Care Pharmacy,Nasr City,Nasr City,registry,high,{},False,0,0
1665,Salamtek Pharmacy,Cairo,Nasr City,Salamtek Pharmacy,Nasr City,Nasr City,registry_conflict,conflict,"{'Mohandessin': {'erp_header_area': 3}, 'Smouha': {'erp_account_address': 2, 'erp_ship_to_address': 8}, 'Nasr City': {'erp_ship_to_address': 1}}",True,11,2
1666,Hope Pharmacy - Agami,Cairo,Nasr City,Hope Pharmacy - Agami,Nasr City,Nasr City,registry,high,{},False,0,0
1667,Salamtek Pharmacy,,,Salamtek Pharmacy,,,,,{},False,0,0
1668,Al Amal Pharmacy - Shubra,Cairo,Nasr City,Al Amal Pharmacy - Shubra,Nasr City,Nasr City,registry,high,{'Nasr City': {'erp_ship_to_address': 6}},False,6,0
1669,City Care Pharmacy - Nasr,Cairo,Nasr City,City Care Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1670,Misr Pharmacy - Square,Cairo,Nasr City,Misr Pharmacy - Square,Nasr City,Nasr City,registry,high,{},False,0,0
1671,Health Gate Pharmacy - Nasr,,,Health Gate Pharmacy - Nasr,,,,,{},False,0,0
1672,Elite Pharmacy - Shubra,Cairo,Nasr City,Elite Pharmacy - Shubra,Nasr City,Nasr City,registry,high,{},False,0,0
1673,El Shifa Pharmacy - Nasr,Cairo,Nasr City,El Shifa Pharmacy - Nasr,Nasr City,Nasr City,registry,high,{},False,0,0
1674,El Hokama Pharmacy,,,El Hokama Pharmacy,,,,,{},False,0,0
