alias_id,account_name,branch_id,supplier_code,pharmacy_id,match_score,match_method,match_status,match_evidence,parent_company,branch_tag
A53530,Ph/ANGEL MAR G6th Zone,757,31,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,B757
A53531,Ph//Angel Marg69,757,31,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,B757
A53532,El-nAgel Marg Station St.699,762,34,,0.0,below_threshold,UNMATCHED,below_threshold,Supreme Shelf Logistics,B762
A53533,El Shifa,702,26,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,C702
A53534,EL SHIFA 6th Zone,741,28,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,B741
A53535,Ph/El Shifa Branch 2,741,28,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,B741
A53536,El Shifa Mall,748,36,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,A748
A53540,El Shifa,768,29,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,A768
A53542,el shif Mall,773,33,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,B773
A53543,El-EL SHIFA Branch 1,774,26,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,C774
A53544,el el shifa Branch 2,774,26,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,C774
A53545,El Shifa Mall,779,33,,0.0,below_threshold,UNMATCHED,below_threshold,Iron Gate Wholesale,A779
A53546,El-Ebn Sina909,700,33,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,A700
A53547,Ebn Sina 04784,700,33,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,A700
A53548,PH EEbn Sina (2),707,23,,0.0,below_threshold,UNMATCHED,below_threshold,Tiba Distribution Group,A707
A53549,el EBN SINA-A,707,23,,0.0,below_threshold,UNMATCHED,below_threshold,Tiba Distribution Group,A707
A53550,PH ebbn sina 04,715,19,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,B715
A53551,PH Ebbn Sina (2),724,23,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,B724
A53552,Ebn Sina,724,23,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,B724
A53553,El-ebn sina,758,14,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,A758
A53554,El-Ebn Sina Station St.,758,14,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,A758
A53555,el Ebn Sina (2),766,35,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,B766
A53556,el elite,714,30,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,A714
A53557,Elite 6th Zone,714,30,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,A714
A53558,elite Branch 1,717,24,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,A717
A53559,EL ELITE Main Road,717,24,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,A717
A53560,EL elite Mall,725,36,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,A725
A53561,Elite,745,27,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,A745
A53562,EL Elite Station St.618,750,29,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A53563,El-Elite 6th Znoe,750,29,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A53564,el elite Branch 1,763,26,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A53565,elite-A,763,26,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A53566,Misr Maadi,705,31,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,C705
A53567,PH Misr Maadi Mall495,720,40,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,B720
A53568,MISR MAADI-A,720,40,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,B720
A53569,misr maadi (2),742,28,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,C742
A53570,PY/Misr Maadi,747,24,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,C747
A53571,el MISR MAADI749,747,24,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,C747
A53572,el MISR MAADI Branh 2,769,30,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,B769
A53573,El-Misr Maadi-A,770,33,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A53574,el MISR MAADI,770,33,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A53575,Ph/Misr Maadi Mall,781,28,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,B781
A53580,e Better Life Shubra,742,29,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,C742
A53581,EL Better Life Shubra Main Road,761,25,,0.0,below_threshold,UNMATCHED,below_threshold,Supreme Shelf Logistics,A761
A53582,EL better life shubra,766,36,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,B766
A53584,el BETTER LIFE SHUBRA 04844,778,22,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,C778
A53587,city care smouha (2)765,704,24,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,B704
A53592,Ph/Ciity Care Smouha Station St.,727,34,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,C727
A53594,PH City Care Smouha Bracnh 2122,758,15,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,A758
A53595,el City Care Smouha 011,758,15,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,A758
A53596,EL CITY CARE SMOUHA Main Road,764,22,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,B764
A53597,El-City Care Smouha br.2,780,30,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,A780
A53601,el city care smouha638,718,27,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,B718
A53602,el City Care Smouha (2),718,27,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,B718
A53603,el CITY CARE SMOUHA431,751,26,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,A751
A53604,Ph/City Care Smouha (2),751,26,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,A751
A53605,city care smouha 6th one,778,23,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,C778
A53607,EL SHIFA-A,700,34,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,A700
A53609,el lE Shifa,735,33,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,C735
A53610,PY/EL SHIFA,735,33,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,C735
A53612,EL SHIFA,744,37,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A53613,PY/El Shifa Main Road,763,27,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A53614,el shifa,763,27,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A53615,Phel shifa Station St.,766,37,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,B766
A53616,EL El Shifa Branch 2,766,37,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,B766
A53617,El Shifa,771,28,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,B771
A53618,El-El Shifa Mall,771,28,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,B771
A53619,EL El Shifa 6th Zone,774,27,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,C774
A53620,el EL SHIFA,774,27,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,C774
A53621,Ph/Omega519,720,41,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,B720
A53622,PY/Omega Branch 1,720,41,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,B720
A53623,Ell-OMEGA-A,724,24,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,B724
A53624,Ph/OMEGA Station St.106,724,24,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,B724
A53625,PH OMEGA 6th Zone,729,31,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Star Medical Trade,B729
A53626,PY/El Hokama (2),717,25,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,A717
A53627,PY/el hokama,718,28,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,B718
A53628,El Hokama Mai nRoad,718,28,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,B718
A53629,EL el hokama,721,31,,0.0,below_threshold,UNMATCHED,below_threshold,Saraya Pharmaceutical Supply,A721
A53630,El Hkama-A,721,31,,0.0,below_threshold,UNMATCHED,below_threshold,Saraya Pharmaceutical Supply,A721
A53631,EL EL HOKAMA Branch 1382,735,34,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,C735
A53632,PH el hokama131,759,24,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,B759
A53633,Ph/el hokama,759,24,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,B759
A53634,El Hokama Branch 1,767,32,,0.0,below_threshold,UNMATCHED,below_threshold,Khufu Line Agencies,A767
A53635,el El Hokama 011433,767,32,,0.0,below_threshold,UNMATCHED,below_threshold,Khufu Line Agencies,A767
A53640,EL Golden Care Smohua,721,32,,0.0,below_threshold,UNMATCHED,below_threshold,Saraya Pharmaceutical Supply,A721
A53642,GOLDEN CARE SMOUHA 04480,739,32,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,C739
A53645,el Golden Care Smouha 6th Zone,772,30,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,A772
A53646,el EL FARABY SMOUHA br.2,716,24,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,C716
A53648,PY/El FarabyS mouha Station St.,719,26,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,A719
A53651,El-El Faraby Smouha 011,779,34,,0.0,below_threshold,UNMATCHED,below_threshold,Iron Gate Wholesale,A779
A53653,EL El Hokama Shubra,728,29,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Star Medical Trade,A728
A53654,el hokama shubra 6th Zone114,728,29,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Star Medical Trade,A728
A53655,EL HOAKMA SHUBRA 011,749,33,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,B749
A53657,EL El Hokama Shubra Branch 2341,771,29,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,B771
A53658,el El Hokama Shubra Main Road,771,29,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,B771
A53659,el METRO SMOUHA Branch 1,739,33,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,C739
A53660,Metro Smouha 6th Zone,739,33,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,C739
A53661,PY/METRO SMOUHA 6th Zone,756,35,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,A756
A53662,metro smouha br.2,756,35,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,A756
A53663,EL metro smouha-A,761,26,,0.0,below_threshold,UNMATCHED,below_threshold,Supreme Shelf Logistics,A761
A53664,PY/Metro Smouha Staiton St.,761,26,,0.0,below_threshold,UNMATCHED,below_threshold,Supreme Shelf Logistics,A761
A53665,PY/METRO SMOUHA Branch 1,770,34,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A53666,Ph/metro smouha (2),770,34,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A53668,El-METRO SMOUHA Station St.,780,31,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,A780
A53669,EL Alpha Pharma Main Road367,707,24,,0.0,below_threshold,UNMATCHED,below_threshold,Tiba Distribution Group,A707
A53672,el alpha pharma Mall506,719,27,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,A719
A53680,BLUE WWAVE Mall,702,27,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,C702
A53682,P Hblue wave Mall,751,27,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,A751
A53683,EL lBue Wave (2),755,33,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,B755
A53684,el Blue Wave978,763,28,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A53685,BLUE WAVVE Branch 2,763,28,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A53686,EL blue wave 6th Zone,768,30,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,A768
A53687,El-Blue Wave,768,30,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,A768
A53688,Ph/Blue Wave Branch 1,770,35,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A53689,Blue Wave,770,35,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A53690,blue wave agami (2),713,26,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,C713
A53691,Blue Wave Agami-A,716,25,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,C716
A53692,PY/Blue Wave Agami (2),716,25,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,C716
A53694,Ph/BLUE WAVE AGAMI Branch 2,720,42,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,B720
A53695,Ph/Blue Wave Agami 04,735,35,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,C735
A53696,EL blue wave agami Branch 1,751,28,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,A751
A53697,EL blue wave agami Main Road,766,38,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,B766
A53698,Ph/BLUE WAVE AGAMI (2),767,33,,0.0,below_threshold,UNMATCHED,below_threshold,Khufu Line Agencies,A767
A53699,PH blue wave agami 011769,773,34,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,B773
A53700,El-blue wave agami 011,773,34,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,B773
A53701,Ph/FAMILY Branch 1,711,26,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,A711
A53702,PY/family-A,713,27,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,C713
A53703,Ph/Family 6th Zone,713,27,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,C713
A53704,Famiyl (2),734,31,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,B734
A53705,PH Family Branch 1,744,38,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A53706,EL FAMILY,748,37,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,A748
A53707,Family,748,37,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,A748
A53708,PH family 04,759,25,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,B759
A53709,Ph/Family 04,768,31,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,A768
A53710,e lfamily,768,31,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,A768
A53711,el nile care smouha-A,705,32,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,C705
A53713,EL Nile Care Smouha 6th Zone,744,39,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A53714,Ph/Nile Care Souha 04,777,31,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,B777
A53717,el El Zahraa Faisal,778,24,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,C778
A53718,el golden care Main Road,746,22,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,B746
A53719,Golden Cae 04,746,22,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,B746
A53720,Ph/golden care 04,747,25,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,C747
A53721,PH GOLDEN CARE Mall131,747,25,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,C747
A53722,golden care 6th Zone,763,29,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A53724,Golden Care,781,30,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,B781
A53725,Ph/El Nasr 04,713,28,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,C713
A53726,El Nasr 04,721,33,,0.0,below_threshold,UNMATCHED,below_threshold,Saraya Pharmaceutical Supply,A721
A53727,PH El Nasr 011392,730,42,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,A730
A53729,EL EL NASR Main Road,732,35,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,C732
A53731,PY/El Naasr,746,23,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,B746
A53732,PY/El Nasrr 6th Zone,746,23,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,B746
A53734,Ph/EL NASR Station St.842,750,30,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A53738,El-El Nasr,733,22,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,A733
A53741,El-EL NASR Main Road,743,19,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,A743
A53742,el EL NASR 04,744,40,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A53745,El-El Nasr,771,30,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,B771
A53747,PHE l Nasr br.2,775,32,,90.0,location_conflict,UNMATCHED,location_conflict,Corner Stone Medical,A775
A53749,PH Mria Obour br.2,729,32,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Star Medical Trade,B729
A53750,Mira Obour,734,32,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,B734
A53751,El-Mira Obour,757,32,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,B757
A53752,PY/mira obou Station St.,757,32,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,B757
A53754,Ph/MIRA OBOUR,767,34,,0.0,below_threshold,UNMATCHED,below_threshold,Khufu Line Agencies,A767
A53755,PY/MISR HARAM 04,714,33,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,A714
A53756,misr haram (2),714,33,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,A714
A53757,Misr Haram br.2,730,43,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,A730
A53758,misr haram Mall,736,24,,0.0,below_threshold,UNMATCHED,below_threshold,United Bazaar Pharma,A736
A53760,PY/MISR HARAM 011,744,41,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A53761,Misr Harm Branch 1,744,41,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A53762,PH misr haram Mani Road,747,26,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,C747
A53763,PY/MISR HARAM 6th Zone,759,26,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,B759
A53765,Misr Haram Branch 1,777,32,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,B777
A53766,El-Misr Haram (2),777,32,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,B777
A53767,star care 04,702,28,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,C702
A53768,PY/Star Care,704,26,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,B704
A53769,EL STAR CARE br.2,725,37,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,A725
A53771,MIRAS QUARE-A,701,26,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,B701
A53772,PY/mira square,710,34,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Pharm Agencies,C710
A53773,PH MIRA SQUARE 04,713,29,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,C713
A53774,El-Mira Square 6th Zone,739,34,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,C739
A53775,El-MIRA SQUARE br.2,748,39,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,A748
A53776,el Mira Station St.813,720,43,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,B720
A53777,EL MIRA-A,729,33,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Star Medical Trade,B729
A53778,PH mira BBranch 1,729,33,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Star Medical Trade,B729
A53779,Mira,734,33,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,B734
A53780,PY/Mira Station St.,734,33,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,B734
A53781,El-Mira 6th Zone,770,36,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A53782,EL Mira Main Road,770,36,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A53783,Ph/Mira-A,773,35,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,B773
A53784,Mira Main Road,773,35,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,B773
A53785,PH MIRA Main Road,774,28,,85.71428571428572,location_conflict,UNMATCHED,location_conflict,Desert Bloom Suppliers,C774
A53786,PH Better Life 6th ZZone,705,33,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,C705
A53787,Better Life-A,705,33,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,C705
A53788,better life Station St.,712,29,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,B712
A53789,El-Better Life 6th Zone,718,29,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,B718
A53790,EL BETTER LIFE,730,44,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,A730
A53791,el Better Life 011,730,44,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,A730
A53792,Ph/better life Branch 1,749,34,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,B749
A53793,BETTER LIFE 011,764,23,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,B764
A53794,El-better life Mall700,764,23,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,B764
A53795,Ph/Better Life 011804,765,27,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,A765
A53796,PH Bettter Life-A,765,27,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,A765
A53797,Ph/El Zahraa br.2,709,32,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Pharm Agencies,B709
A53798,EL EL ZAHRAA951,745,28,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,A745
A53799,El-el zahraa,745,28,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,A745
A53800,El Zahraa Main oRad,773,36,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,B773
A53801,el elz ahraa,773,36,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,B773
A53802,EL ZAHRAA Mall,777,33,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,B777
A53803,EL El Zahraa,780,32,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,A780
A53804,PY/Hope Zayed Branch 2,717,26,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,A717
A53805,PY/Hope Zayed 011,742,30,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,C742
A53806,EL Hope Zayed 6th Zone,760,33,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,C760
A53807,el Hope Zayed-A,760,33,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,C760
A53808,PY/EL BARAKA NASR Branch 2,743,20,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,A743
A53809,EL BARAKA NASR,749,35,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,B749
A53810,El Baraka Nasr,749,35,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,B749
A53812,PH Al Nozha Nasr aMll,710,35,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Pharm Agencies,C710
A53813,Ph/al nozha nasr 6th Zone,720,44,,0.0,below_threshold,UNMATCHED,below_threshold,Lotus Medcare Distribution,B720
A53814,Ph/al nozha nasr Branc h1,742,31,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,C742
A53815,A NOZHA NASR (2),752,29,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,B752
A53816,Al Nozha Nasr,752,29,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,B752
A53817,El-al nozha nasr Branch 1,781,32,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,B781
A53818,Ph/al nozha nasr Branch 1,781,32,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,B781
A53819,PH Al Amal Maadi Mall497,726,45,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,B726
A53820,El-Al Amal Maadi Main Road,729,34,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Star Medical Trade,B729
A53821,el Al Amal Maadi (2),745,29,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,A745
A53822,El-Al Amal Maadi-A,745,29,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,A745
A53823,El-al amal maadi br.2,780,33,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,A780
A53824,al amal maadi 011,780,33,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,A780
A53830,PY/STAR CARE NASR (2),708,35,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Pharm Agencies,A708
A53831,Ph/Star Care Nasr Mall,750,31,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A53832,STAR CARE NASR,750,31,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A53833,P/star care nasr-A,775,33,,0.0,below_threshold,UNMATCHED,below_threshold,Corner Stone Medical,A775
A53834,Star Care Nasr Main Road,782,31,,0.0,below_threshold,UNMATCHED,below_threshold,Summit Crest Trading,A782
A53835,el Star Care Nasr Branch 1,782,31,,0.0,below_threshold,UNMATCHED,below_threshold,Summit Crest Trading,A782
